,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Możliwość finansowania,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Relingi dachowe,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja dwustrefowa,Nawigacja GPS,System Start-Stop,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Światła do jazdy dziennej,Wielofunkcyjna kierownica,Kraj pochodzenia,Elektrycznie ustawiane fotele,Poduszki boczne przednie,Przyciemniane szyby,Tapicerka skórzana,Hak,MP3,Podgrzewane przednie siedzenia,Wersja,Emisja CO2,VAT marża,Pierwszy właściciel,Bezwypadkowy,Podgrzewana przednia szyba,Faktura VAT,Tempomat aktywny,Alarm,Asystent pasa ruchu,Czujnik martwego pola,Łopatki zmiany biegów,Ogranicznik prędkości,Poduszki boczne tylne,Tapicerka welurowa,Gniazdo SD,Poduszka powietrzna chroniąca kolana,Światła LED,Zmieniarka CD,Perłowy,Leasing,Odtwarzacz DVD,Kamera cofania,Klimatyzacja manualna,Światła Xenonowe,Kierownica po prawej (Anglik),Filtr cząstek stałych,Uszkodzony,Akryl (niemetalizowany),Asystent parkowania,Podgrzewane tylne siedzenia,Klimatyzacja czterostrefowa,Dach panoramiczny,HUD (wyświetlacz przezierny),Tuner TV,Opłata początkowa,Miesięczna rata,Liczba pozostałych rat,Wartość wykupu,Regulowane zawieszenie,Szyberdach,Ogrzewanie postojowe,Gwarancja dealerska (w cenie),lub do (przebieg km),Radio niefabryczne,Matowy,Okres gwarancji producenta,Homologacja ciężarowa,Tuning,VIN
44,28900,"19:37, 19 lutego 2021",6080735151,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,226 900 km,1 390 cm3,Benzyna,122 KM,Automatyczna,Na przednie koła,Kombi,5,5,Złoty,Tak,,25/10/2011,KGR14K7,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,,True,Niemcy,,True,,,,True,,1.4 TSI Comfortline DSG,154 g/km,,,Tak,,,,True,,,True,True,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
45,5900,"19:31, 19 lutego 2021",6082491221,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2003,197 000 km,1 984 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,,Tak,Używane,True,True,True,True,,,True,,True,True,True,,True,True,True,True,True,,True,,True,,,True,True,True,True,,,True,True,True,True,True,,True,,True,True,True,,True,True,,2.0 Highline,,,,Tak,True,,,True,,,,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,54900,"19:24, 19 lutego 2021",6082491161,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2015,165 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,Tak,19/11/2015,AUTOMACIEK,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,True,True,True,True,True,True,,,Tak,Tak,,,,,True,,,,,True,True,True,True,True,,,,True,True,,True,,,,,,,True,True,,,,,,,,True,,,,,,,,,
47,27300,"19:20, 19 lutego 2021",6081430374,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2010,200 000 km,1 968 cm3,Diesel,140 KM,Manualna,,Sedan,4,5,Brązowy,Tak,,12/04/2010,0P4491E,,,Używane,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,2.0 TDI 4Mot Comfortline,137 g/km,,,,,,,,,,,,,,,,,,,,,,,True,,Tak,,,,,,,,,,,,,True,,,,,,,,,,
48,59999,"19:20, 19 lutego 2021",6075549557,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2015,260 185 km,1 968 cm3,Diesel,240 KM,Automatyczna,4x4 (stały),Kombi,5,5,Srebrny,Tak,Tak,14/04/2015,GKS 1XA1,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,True,True,True,True,True,True,2.0 TDI Bi-Turbo BMT 4Mot Highline DSG,,Tak,,Tak,True,,True,True,True,,True,,True,,True,True,True,,,,True,True,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,
49,29900,"19:18, 19 lutego 2021",6082490620,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,279 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Kombi,5,5,Brązowy,Tak,,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,,True,True,True,True,,True,,True,True,True,True,True,True,,,True,True,,True,,True,,135 g/km,,,Tak,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
50,5700,"19:14, 19 lutego 2021",6081792396,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2002,412 000 km,,Benzyna+LPG,130 KM,Manualna,Na przednie koła,Sedan,5,5,Srebrny,,,,,Tak,,Używane,True,True,True,True,,,,,,,,,True,,True,True,True,,,,,,,,True,True,True,,,,True,,True,True,,,,,,,,,,True,B5 FL (2000-2005),,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
51,60900,"19:14, 19 lutego 2021",6080455689,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2017,180 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,06/06/2017,ZGL77328,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,2.0 TDI BMT Highline,110 g/km,Tak,Tak,Tak,,Tak,True,True,,,,True,True,,True,True,,,Tak,Tak,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
52,9500,"19:14, 19 lutego 2021",6082490055,Osoby prywatnej,Osobowe,Volkswagen,Passat,,2006,246 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,,,,Tak,Używane,True,True,True,True,,,,,True,,True,True,,True,True,,True,,,,,,,True,True,True,True,True,True,,True,True,True,True,,,,,True,True,,,,True,2.0 TDI Comfortline,,Tak,,Tak,,,,True,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
53,8800,"19:11, 19 lutego 2021",6082173796,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2005,285 000 km,1 968 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,,,31/05/2005,DW499GR,,,Używane,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,True,,,True,,True,True,True,True,True,,True,True,True,True,True,True,True,,,,True,True,,,True,2.0 TDI DPF Highline,170 g/km,,,,True,,,True,,,,True,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,
54,15900,"19:10, 19 lutego 2021",6077315221,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2010,254 000 km,1 968 cm3,Diesel,110 KM,Manualna,,Kombi,5,5,Inny kolor,Tak,Tak,,,Tak,Tak,Używane,True,True,True,True,True,,,True,,True,,,True,True,True,True,,,,True,,,,,True,True,True,True,,,True,True,,,,,,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
55,50000,"19:07, 19 lutego 2021",6080543102,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,184 300 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,Tak,,,Tak,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,2.0 TDI BMT Comfortline DSG,122 g/km,,,,True,,True,True,True,,True,True,True,True,True,True,True,True,,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,
56,11500,"19:07, 19 lutego 2021",6081792455,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2005,232 000 km,1 781 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,,,,LU054HW,Tak,,Używane,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,,,,,True,,,True,True,True,True,True,True,,True,True,True,True,,True,Szwecja,,,,,,,True,1.8T Highline,,,,,,,,,,,,,,True,,,,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,37777,"19:04, 19 lutego 2021",6081970019,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2015,303 123 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,Tak,,19/11/2015,DWDWDW,Tak,Tak,Używane,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,,,True,True,True,,True,True,2.0 TDI BMT Comfortline,110 g/km,,,Tak,,,,,,,,,True,,True,True,,True,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
58,15600,"19:01, 19 lutego 2021",6082486222,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,330 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,25/03/2013,,,,Używane,True,True,True,True,,True,True,True,True,,,True,True,True,True,,True,True,True,,True,True,,True,True,True,True,True,True,,True,True,True,True,,True,,,,,,True,,True,2.0 TDI DPF Comfortline,167 g/km,,,Tak,True,,,,,,,,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,,
59,2000,"19:00, 19 lutego 2021",6082488611,Osoby prywatnej,Osobowe,Volkswagen,Passat,B4 (1993-1997),1994,276 126 km,1 896 cm3,Diesel,90 KM,Manualna,Na przednie koła,Sedan,4,5,Bordowy,Tak,,12/12/2001,,Tak,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9 TDI GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,15500,"18:59, 19 lutego 2021",6081100358,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,274 500 km,1 390 cm3,Benzyna,122 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,,07/10/2008,ZK3054A,Tak,,Używane,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,,True,,True,True,,True,True,,True,,True,True,True,,True,,True,1.4 TSI Comfortline DSG,154 g/km,,,,True,,True,True,,,True,True,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,55965,"18:59, 19 lutego 2021",6082100487,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2016,118 800 km,1 598 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,,,1NSK807,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,,1.6 TDI BMT Comfortline,110 g/km,,,Tak,,Tak,,,True,True,,,True,True,True,True,,True,,,,True,,True,,Tak,,,True,,True,,,,,,,,True,,,,,,,,,,
62,22500,"18:43, 19 lutego 2021",6081792171,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,217 000 km,1 984 cm3,Benzyna,200 KM,Manualna,Na przednie koła,Sedan,4,5,Czarny,,,07/03/2008,,Tak,,Używane,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,,True,True,True,,,True,,True,True,True,True,True,True,,True,True,,True,,True,True,2.0 TSI Comfortline,,,,Tak,,,,True,,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
63,14900,"18:43, 19 lutego 2021",6081098750,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,198 000 km,1 984 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Sedan,4,5,Niebieski,Tak,,,,,,Używane,True,True,True,True,,,,True,,,,True,True,True,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,Niemcy,,True,True,,,,True,2.0 FSI Highline,208 g/km,,,Tak,True,,,True,,,,,True,,,,,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,59900,"18:43, 19 lutego 2021",6081870297,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2016,195 700 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,,,29/11/2016,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,True,Polska,True,True,,,,True,True,,,,,Tak,,,True,True,,,True,True,True,True,True,,True,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,
65,10500,"18:39, 19 lutego 2021",6081790244,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,325 000 km,1 968 cm3,Diesel,140 KM,Manualna,,Sedan,5,,Inny kolor,Tak,,,,Tak,,Używane,True,True,True,True,,,True,,True,True,,True,True,True,True,True,True,,True,,True,,,True,True,True,True,True,,,True,True,True,True,,,,True,True,True,True,,,True,2.0 TDI Comfortline,156 g/km,,,,,,True,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,24500,"18:37, 19 lutego 2021",6081792081,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2009,194 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,,,,,,Używane,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,True,,,True,Niemcy,True,True,,True,,True,True,,,,,,,,,True,,,,,True,,True,,,True,,,,True,,True,,,,,True,,,,,,,,,,,True,,,,,,,,,
67,10900,"18:34, 19 lutego 2021",6080141880,Firmy,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2001,205 000 km,1 984 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Sedan,5,5,Czarny,Tak,,26/12/2001,,,,Używane,True,True,True,True,,,,,True,,,,True,True,True,,,,True,,,,,,True,True,,True,,,True,True,True,True,,,Niemcy,,True,,,,,,2.0 Comfortline,,Tak,Tak,Tak,True,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 miesięcy,,,,,,,
68,74907,"18:34, 19 lutego 2021",6081660257,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,104 000 km,1 984 cm3,Benzyna,220 KM,Automatyczna,Na przednie koła,Sedan,4,5,Biały,,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,,True,Polska,True,True,,True,,True,True,2.0 TSI BMT Highline DSG,145 g/km,,Tak,Tak,,Tak,True,True,True,True,,,True,,True,,True,,,Tak,True,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,
69,4999,"18:20, 19 lutego 2021",6082172383,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2001,254 200 km,1 896 cm3,Diesel,101 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,Tak,,Używane,True,True,True,True,,,,,True,True,True,,True,True,True,True,,,True,,,True,,,True,True,True,True,,,True,True,True,,,,,,,,,,,,,,,,Tak,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,16900,"18:17, 19 lutego 2021",6081133833,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,299 450 km,1 896 cm3,Diesel,105 KM,Manualna,,Kombi,5,5,Brązowy,Tak,,,,,,Używane,True,True,True,True,,,,True,True,,,,True,True,True,,True,True,,,True,,,True,True,,True,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,16900,"18:16, 19 lutego 2021",6082484598,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2007,239 723 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,23/03/2007,1BCY885,,Tak,Używane,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,Belgia,,True,True,True,True,True,True,1.9 TDI Highline,153 g/km,Tak,Tak,Tak,,,,True,,,,,True,,,True,True,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,26900,"18:15, 19 lutego 2021",6078962576,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2012,270 000 km,1 798 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,Tak,,,Tak,,Używane,True,True,True,True,True,True,True,,True,,,,True,True,True,True,True,True,,,True,,,True,True,True,True,True,True,True,True,True,,,True,True,,True,,,,,,True,1.8 TSI Highline,160 g/km,,Tak,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,12500,"18:13, 19 lutego 2021",6081791844,Firmy,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2004,200 000 km,1 781 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,,,,Tak,Używane,True,True,True,True,,,True,,True,,True,True,True,True,True,True,True,,True,,,,,True,True,True,True,True,,,True,True,True,True,,True,,,True,True,,True,,True,1.8T Trendline,,Tak,Tak,Tak,,,,True,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
74,33999,"18:13, 19 lutego 2021",6069883633,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2013,185 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,,,Tak,Tak,Używane,True,True,True,True,,True,True,True,,True,True,True,True,True,True,,,True,True,True,,,,True,True,True,True,True,,True,True,True,True,True,,,Niemcy,,True,,,,True,,2.0 TDI Comfortline DSG,136 g/km,Tak,Tak,Tak,,,,True,,,,True,True,True,True,True,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
75,39900,"18:10, 19 lutego 2021",6080584773,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2010,186 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,Kombi,5,5,Beżowy,Tak,,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,True,True,True,,True,True,,163 g/km,,,Tak,,,True,True,,,True,,True,,True,True,,True,,,True,True,,,,Tak,,,True,,,True,,,,,,,,,True,,,,,,,,
76,29900,"18:04, 19 lutego 2021",6082171760,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2012,366 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,,,09/11/2012,PGO26891,,,Używane,,True,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,,True,,True,,True,,True,True,True,True,Niemcy,,,True,True,True,True,True,2.0 TDI Highline DSG,139 g/km,,,,,,True,,,,,,,,True,,,,,,True,True,,True,,,,,True,,,,,,,,,,,,,,366 000 km,,,,,,
77,2499,"18:02, 19 lutego 2021",6081028340,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 (1996-2000),1998,456 000 km,1 900 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,4,,Zielony,,,,,Tak,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,98900,"18:01, 19 lutego 2021",6081469129,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2018,38 000 km,1 798 cm3,Benzyna,180 KM,Automatyczna,Na przednie koła,Sedan,5,5,Szary,Tak,,,PWR793CV,Tak,Tak,Używane,True,True,True,True,True,True,,,,True,,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,True,,,True,True,,,,True,1.8 TSI BMT Highline DSG,130 g/km,,Tak,Tak,,,True,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,28600,"18:00, 19 lutego 2021",6081638678,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,255 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,,,20/01/2011,GD410WJ,Tak,Tak,Używane,True,True,True,True,,,True,True,True,,True,True,True,,True,True,True,,True,,,,True,True,True,True,True,True,True,,True,True,,,True,True,Polska,True,True,,True,True,True,True,1.6 TDI DPF BlueMot Highline,118 g/km,,,Tak,,,,True,,,,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3000,"18:00, 19 lutego 2021",6080929636,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 (1996-2000),2001,392 988 km,1 896 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kombi,5,5,Czerwony,,,30/01/2001,KMY95E9,,,Używane,True,True,True,True,,,,,True,,,True,True,True,True,True,,,,,,,,,True,True,,True,,,,,,True,,,,,,True,,True,,,1.9 TDI Comfortline Tiptr,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
81,49500,"17:59, 19 lutego 2021",6078916025,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2014,81 000 km,1 390 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Tak,30/08/2014,WZ1498K,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Polska,True,True,,,,True,True,ver-1-4-tsi-bmt-comfortline,,,,,True,Tak,,True,,,,True,True,True,,True,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
82,73900,"17:55, 19 lutego 2021",6081183542,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2016,140 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Sedan,5,5,Czarny,Tak,,11/03/2016,WE948LX,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Polska,True,True,,True,,,True,2.0 TDI BMT Highline DSG,120 g/km,,Tak,Tak,,Tak,True,True,True,,,True,True,,True,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,
83,48800,"17:53, 19 lutego 2021",6082271928,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2015,195 000 km,1 598 cm3,Diesel,120 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,True,Variant 1.6 TDI SCR DSG,111 g/km,Tak,Tak,Tak,,,,True,,True,,True,True,,,True,,True,,,,True,,,,,,,True,,,True,,,,,,,,True,,,,,,,,,
84,125900,"17:51, 19 lutego 2021",6067940396,Firmy,Osobowe,Volkswagen,Passat,,2018,16 477 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Kombi,5,5,Niebieski,,Tak,06/11/2018,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,,True,True,True,True,True,,,Polska,True,,True,True,,,True,,,,Tak,Tak,,Tak,True,True,True,,True,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4200,"17:46, 19 lutego 2021",6080729510,Osoby prywatnej,Osobowe,Volkswagen,Passat,B4 (1993-1997),1996,311 000 km,1 896 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,,01/01/1970,BZA66XE,Tak,,Używane,True,True,True,True,,,,,,,,,True,True,True,True,,,,,,,,,True,True,,True,,,True,,True,True,,,,,,True,,True,,,,,,,,,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,
86,67900,"17:46, 19 lutego 2021",6082481536,Firmy,Osobowe,Volkswagen,Passat,,2016,141 380 km,2 000 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,Tak,24/05/2016,WI955EX,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Polska,True,True,,,,True,True,,,,Tak,Tak,,Tak,,,,,,True,,,True,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
87,58900,"17:46, 19 lutego 2021",6082481070,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2017,147 504 km,1 395 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,,Tak,,,Tak,,Używane,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,True,True,True,Polska,,True,True,,,True,,1.4 TSI BMT Trendline,127 g/km,,Tak,,,Tak,,,,,,True,True,True,,,True,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
