,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Kraj pochodzenia,Numer rejestracyjny pojazdu,Bezwypadkowy,Serwisowany w ASO,Stan,Klimatyzacja manualna,Emisja CO2,Zarejestrowany w Polsce,Pierwszy właściciel,ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,Alarm,ESP (stabilizacja toru jazdy),Podgrzewana przednia szyba,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,CD,Immobilizer,Radio fabryczne,Bluetooth,Gniazdo AUX,Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła LED,Tempomat,Centralny zamek,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Isofix,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Przyciemniane szyby,Światła przeciwmgielne,Wielofunkcyjna kierownica,VAT marża,Pierwsza rejestracja,Elektrycznie ustawiane lusterka,Poduszka powietrzna chroniąca kolana,Możliwość finansowania,Faktura VAT,Asystent pasa ruchu,Czujniki parkowania przednie,Klimatyzacja automatyczna,Łopatki zmiany biegów,Alufelgi,Czujnik deszczu,Elektryczne szyby tylne,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo USB,Kamera cofania,Filtr cząstek stałych,Perłowy,Leasing,Hak,Ogranicznik prędkości,Światła Xenonowe,Gniazdo SD,Nawigacja GPS,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,Odtwarzacz DVD,Relingi dachowe,Gwarancja dealerska (w cenie),Elektrycznie ustawiane fotele,Czujnik martwego pola,Podgrzewane tylne siedzenia,Tempomat aktywny,Tuner TV,Tapicerka skórzana,Miesięczna rata,Dach panoramiczny,Uszkodzony,Szyberdach,lub do (przebieg km),Klimatyzacja czterostrefowa,Ogrzewanie postojowe,Zmieniarka CD,Akryl (niemetalizowany),Radio niefabryczne,Regulowane zawieszenie,HUD (wyświetlacz przezierny),Matowy,Homologacja ciężarowa,Okres gwarancji producenta,Tuning,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Zarejestrowany jako zabytek,VIN
628,62000,"10:59, 7 lutego 2021",6081613051,Firmy,Osobowe,Ford,Focus,,Mk4 (2018-),2018,8 544 km,1 499 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,Tak,Polska,,Tak,Tak,Używane,True,,Tak,Tak,,,True,True,True,,True,True,,,True,,True,,True,True,,True,,True,True,True,,True,,,True,True,,,29/07/2019,True,,Tak,Tak,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,18900,"10:59, 7 lutego 2021",6081612220,Firmy,Osobowe,Ford,Ranger,,,2006,140 000 km,2 500 cm3,Diesel,110 KM,Manualna,4x4 (dołączany ręcznie),SUV,2,2,Niebieski,,,FRANCJA,,,Używane,,192 g/km,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,26500,"10:56, 7 lutego 2021",6081456107,Firmy,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2012,206 000 km,2 000 cm3,Diesel,140 KM,Manualna,Na przednie koła,Sedan,5,5,Czarny,,,,Tak,Tak,Używane,,,,Tak,True,True,True,True,True,,True,,,True,True,True,True,,True,True,,,True,True,True,True,True,True,True,,,True,True,Tak,,True,,Tak,,,True,True,,,,True,,,,,,,True,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,27500,"10:56, 7 lutego 2021",6081355391,Osoby prywatnej,Osobowe,Ford,C-MAX,1.6 EcoBoost Titanium ASS,II (2010-),2011,145 000 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Niemcy,,,Tak,Używane,,154 g/km,,,True,True,True,,True,True,True,True,True,,True,True,True,,True,True,,,True,True,True,True,True,,,True,,True,True,Tak,,True,,,,,,True,,True,True,True,,,,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,25900,"10:56, 7 lutego 2021",6080895041,Osoby prywatnej,Osobowe,Ford,C-MAX,1.6 TDCi Ambiente,II (2010-),2011,111 100 km,1 560 cm3,Diesel,95 KM,Manualna,Na przednie koła,Minivan,5,5,Szary,Tak,Francja,DW7A841,,,Używane,True,129 g/km,Tak,,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,,,True,True,True,True,,True,,,True,True,True,,18/05/2011,True,,Tak,,,,,,True,,True,,,,,,,True,,,,,True,True,,,,True,True,True,,,,,,,,,,,,,111 100 km,,,,,,,,,,,,,,,,,
633,19000,"10:55, 7 lutego 2021",6071978800,Osoby prywatnej,Osobowe,Ford,Fiesta,1.6 Sport,Mk7 (2008-),2010,130 000 km,1 596 cm3,Benzyna,120 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Czarny,Tak,Niemcy,,,,Używane,,139 g/km,,,True,True,True,,True,,True,,,True,True,True,True,True,True,True,,,,True,True,True,,True,True,,True,True,True,,14/06/2010,True,,,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,49900,"10:55, 7 lutego 2021",6079737400,Osoby prywatnej,Osobowe,Ford,Kuga,2.0 TDCi Titanium,II (2012-),2013,79 800 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,SUV,5,5,Szary,Tak,,,,Tak,Używane,,,Tak,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,,Tak,,,,True,,True,True,True,True,True,,,True,,,True,,,,True,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
635,34900,"10:54, 7 lutego 2021",6081277174,Firmy,Osobowe,Ford,Focus,1.5 TDCi Trend,Mk3 (2010-),2017,114 000 km,1 498 cm3,Diesel,95 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,Polska,SM89951,Tak,Tak,Używane,,105 g/km,Tak,Tak,True,True,True,True,True,,True,,,True,True,True,True,,True,,,,,True,True,True,True,True,True,,,,True,,21/09/2017,True,,Tak,Tak,,,True,,True,,True,True,,,,,,True,,,,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,11800,"10:54, 7 lutego 2021",6082094257,Osoby prywatnej,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2007,197 000 km,1 596 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,,Używane,,,,,True,True,True,True,True,True,,,,True,True,True,,,,True,,,,True,True,True,,True,,True,,True,True,,,True,,,,,,,,,,True,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,54950,"10:53, 7 lutego 2021",6081701599,Firmy,Osobowe,Ford,Mondeo,,Mk5 (2014-),2015,143 500 km,1 498 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,5,Beżowy,,Polska,,,Tak,Używane,,134 g/km,Tak,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,Tak,Tak,,True,True,,True,,True,True,True,True,,True,,True,,,,Tak,,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,15000,"10:53, 7 lutego 2021",6081455867,Osoby prywatnej,Osobowe,Ford,Fiesta,1.4 TDCi,Mk7 (2008-),2011,117 072 km,1 399 cm3,Diesel,70 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Inny kolor,,,PO2L332,,,Używane,True,107 g/km,,,True,True,True,,True,,,,,True,,True,,True,,,,,,True,True,True,,,,,,True,True,,19/10/2011,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,20900,"10:53, 7 lutego 2021",6081519504,Firmy,Osobowe,Ford,Galaxy,2.0 TDCi Ghia,Mk2 (2006-2015),2008,220 258 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Minivan,5,7,Szary,Tak,,,Tak,,Używane,,172 g/km,,,True,True,True,True,True,True,True,,,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,True,,,,True,True,,,,True,True,,True,True,True,True,True,,,True,,,,,,,,,,True,True,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
640,9300,"10:52, 7 lutego 2021",6080501229,Firmy,Osobowe,Ford,C-MAX,1.6 TDCi,I (2003-2010),2008,338 300 km,1 560 cm3,Diesel,90 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,Tak,,PZ9608X,Tak,,Używane,True,119 g/km,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,True,True,True,True,True,,,True,True,True,Tak,03/03/2008,True,,Tak,,,,,,True,True,,,True,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,60900,"10:52, 7 lutego 2021",6079759373,Firmy,Osobowe,Ford,Focus,1.0 EcoBoost Titanium Business,Mk4 (2018-),2018,48 166 km,999 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,Tak,,KR 1LY48,,Tak,Używane,,,Tak,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,,27/11/2018,True,,Tak,Tak,,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,Tak,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,25200,"10:52, 7 lutego 2021",6076950627,Firmy,Osobowe,Ford,Focus,1.6 TDCi Gold X (Trend),Mk3 (2010-),2013,116 900 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Brązowy,Tak,,,,Tak,Używane,True,117 g/km,Tak,,True,True,True,,True,,True,,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,,,,True,Tak,,True,,,,,,,,,,,,True,True,,,,True,,,,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,39500,"10:52, 7 lutego 2021",6079617887,Osoby prywatnej,Osobowe,Ford,C-MAX,,II (2010-),2015,95 000 km,1 999 cm3,Benzyna,190 KM,Automatyczna,Na przednie koła,Minivan,5,5,Szary,Tak,Stany Zjednoczone,,,,Używane,,,Tak,,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,,True,,,,True,,,,,True,,True,True,True,,,,,True,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,33900,"10:51, 7 lutego 2021",6082094253,Firmy,Osobowe,Ford,Galaxy,2.0 TDCi Titanium MPS6,Mk2 (2006-2015),2011,179 000 km,1 997 cm3,Diesel,163 KM,Automatyczna,Na przednie koła,Minivan,5,7,Szary,Tak,,,Tak,Tak,Używane,,159 g/km,,Tak,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,Tak,,,True,True,,True,True,True,True,True,,,True,True,True,,,,,True,,True,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,7950,"10:51, 7 lutego 2021",6080409778,Firmy,Osobowe,Ford,Mondeo,2.0 Ghia,Mk3 (2000-2006),2005,220 637 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,Niemcy,,Tak,Tak,Używane,,,,Tak,True,True,True,,True,True,,,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,Tak,,True,,Tak,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,105900,"10:49, 7 lutego 2021",6081815280,Firmy,Osobowe,Ford,Mondeo,,Mk5 (2014-),2019,54 800 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kompakt,5,5,Bordowy,Tak,Polska,,Tak,Tak,Używane,,,Tak,Tak,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,Tak,Tak,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,Tak,,True,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
647,53900,"10:49, 7 lutego 2021",6081815240,Firmy,Osobowe,Ford,Fiesta,,Mk8 (2017-),2019,35 200 km,999 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Biały,,Polska,,Tak,Tak,Używane,,,Tak,Tak,True,True,True,,True,True,True,True,,,True,True,True,,True,True,True,,True,True,True,True,True,,True,True,,True,True,,,True,,Tak,Tak,True,,True,,True,,,,True,True,,True,,True,True,,,Tak,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,15900,"10:49, 7 lutego 2021",6080921510,Firmy,Osobowe,Ford,S-Max,,I (2006-2015),2006,246 000 km,2 000 cm3,Benzyna,145 KM,Manualna,Na przednie koła,Minivan,5,5,Inny kolor,Tak,Szwajcaria,,,Tak,Używane,,,,,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,,True,True,True,True,,True,True,,True,True,True,Tak,,,True,,,,True,True,,,,,True,,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
649,42900,"10:48, 7 lutego 2021",6081815086,Firmy,Osobowe,Ford,Fiesta,1.0 EcoBoost SYNC Edition ASS,Mk8 (2017-),2017,105 700 km,998 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,Polska,WW1395X,Tak,Tak,Używane,,97 g/km,Tak,Tak,True,True,True,,True,True,True,True,,,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,,True,True,,30/01/2018,,True,Tak,Tak,True,,True,,,,,,True,,,True,,True,True,,,Tak,,True,,True,True,True,,,,12 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,19500,"10:47, 7 lutego 2021",6077490851,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2010,127 500 km,1 600 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,Tak,Niemcy,,Tak,,Używane,True,,,Tak,True,True,True,,,,,,True,True,True,True,,,,,,,,True,True,True,,,,,,,True,Tak,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,8999,"10:47, 7 lutego 2021",6081455710,Firmy,Osobowe,Ford,Fiesta,,Mk6 (2002-2008),2006,131 498 km,1 300 cm3,Benzyna,70 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,Tak,Niemcy,,,Tak,Używane,True,,Tak,Tak,True,True,True,True,True,True,True,,True,,True,True,,,True,True,,,True,True,True,True,,True,,True,True,True,True,Tak,01/06/2006,True,,Tak,,,,,,True,True,,,True,,,,True,True,,,Tak,,,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,15500,"10:46, 7 lutego 2021",6081701133,Firmy,Osobowe,Ford,Focus,,Mk2 (2004-2011),2008,186 000 km,1 596 cm3,Benzyna,101 KM,Manualna,Na przednie koła,Kombi,5,5,Bordowy,Tak,,WGR36169,Tak,,Używane,,,Tak,Tak,True,True,True,,True,,True,True,True,True,True,True,,True,True,True,,,True,True,True,True,True,,True,,True,True,True,Tak,28/08/2008,True,,,,,,True,,True,True,True,,,,,True,True,,,,,,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,41500,"10:46, 7 lutego 2021",6082094178,Osoby prywatnej,Osobowe,Ford,Mondeo,1.6 T Titanium,Mk4 (2007-2014),2013,73 500 km,1 596 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,5,Beżowy,,Polska,EL4R304,Tak,Tak,Używane,,149 g/km,Tak,,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,,,,True,True,True,True,True,True,,,True,True,,03/07/2013,True,,,,,,True,,True,True,True,True,,,,True,True,True,,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,29999,"10:46, 7 lutego 2021",6081455655,Firmy,Osobowe,Ford,Galaxy,2.0 TDCi Ghia,Mk2 (2006-2015),2011,234 498 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Minivan,5,7,Czarny,Tak,Niemcy,,,Tak,Używane,,,Tak,Tak,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,Tak,19/07/2007,True,,Tak,,,True,True,,True,True,,True,True,,,True,True,True,True,,Tak,Tak,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,47900,"10:45, 7 lutego 2021",6080214807,Firmy,Osobowe,Ford,Galaxy,2.0 EcoBlue,Mk3 (2015-),2018,87 000 km,1 998 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Minivan,5,7,Szary,Tak,Austria,,,Tak,Używane,,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,Tak,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,True,,True,True,True,,,True,,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
656,26900,"10:45, 7 lutego 2021",6080274011,Firmy,Osobowe,Ford,Puma,1.0 EcoBoost mHEV Titanium X,,2020,11 000 km,999 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,Tak,,,,Tak,Używane,True,,,Tak,True,True,True,True,True,,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,,True,True,True,,,True,True,,Tak,True,,,,True,True,True,,True,True,,True,,True,,,,,,True,,True,True,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
657,28800,"10:45, 7 lutego 2021",6080814404,Osoby prywatnej,Osobowe,Ford,Focus,1.5 TDCi Trend,Mk3 (2010-),2017,189 930 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,,Polska,PGN754GW,,Tak,Używane,True,105 g/km,Tak,Tak,True,True,True,,,True,,True,,True,True,True,,,,,,,,True,True,True,,,,,,,,,02/08/2017,True,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,13999,"10:44, 7 lutego 2021",6081455610,Firmy,Osobowe,Ford,C-MAX,,I (2003-2010),2007,113 498 km,1 600 cm3,Diesel,90 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,Tak,Niemcy,,,Tak,Używane,True,,Tak,Tak,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,05/07/2007,True,True,Tak,,,,,,True,,True,,True,,,True,True,True,,,Tak,Tak,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,16900,"10:44, 7 lutego 2021",6078417712,Osoby prywatnej,Osobowe,Ford,Focus,1.6 TDCi Trend,Mk3 (2010-),2012,265 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,,Niemcy,ONY WR77,Tak,,Używane,True,,Tak,,True,True,True,,True,,True,True,,True,True,True,True,,True,,True,,,True,True,True,True,,,,,True,True,,01/10/2012,,,Tak,,,,,,True,,,,True,True,True,,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,7750,"10:43, 7 lutego 2021",6082094137,Osoby prywatnej,Osobowe,Ford,Focus,1.8 TDCi Ambiente,Mk2 (2004-2011),2006,251 000 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kompakt,3,5,Czarny,Tak,,PGO91NH,,,Używane,True,,,,True,True,True,,,,True,,,,True,True,,,,,True,,,True,True,True,,,,,,True,True,,03/04/2009,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,11700,"10:42, 7 lutego 2021",6078982059,Firmy,Osobowe,Ford,Focus,,Mk2 (2004-2011),2007,200 000 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,Niemcy,,Tak,Tak,Używane,True,,,Tak,True,True,True,True,True,,True,,,True,True,True,True,,True,,,,,True,True,True,True,True,True,,,,,Tak,07/05/2007,True,,Tak,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,28900,"10:41, 7 lutego 2021",6081081982,Osoby prywatnej,Osobowe,Ford,Kuga,,I (2008-2012),2008,225 000 km,1 997 cm3,Diesel,136 KM,Manualna,,SUV,5,5,Inny kolor,,,,Tak,,Używane,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,18900,"10:41, 7 lutego 2021",6081700935,Firmy,Osobowe,Ford,Fiesta,,Mk7 (2008-),2011,121 500 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czerwony,,Polska,,,,Używane,True,,Tak,,True,True,True,,,,True,,,True,True,True,,True,True,,,,,True,True,True,,True,,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,19890,"10:40, 7 lutego 2021",6081276467,Osoby prywatnej,Osobowe,Ford,C-MAX,1.8 Titanium,I (2003-2010),2008,191 853 km,1 798 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Minivan,5,5,Inny kolor,Tak,Niemcy,,Tak,Tak,Używane,,169 g/km,,,True,True,True,True,True,,,,True,True,True,True,,True,True,,,,,True,True,True,,True,,,,,True,Tak,,True,,Tak,,,,True,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
665,55900,"10:36, 7 lutego 2021",6080655800,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Edition,Mk5 (2014-),2017,151 000 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Polska,,Tak,Tak,Używane,,109 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,Tak,,True,True,,True,True,True,True,True,True,,True,True,True,,,,,,True,,True,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,179900,"10:36, 7 lutego 2021",6080648752,Firmy,Osobowe,Ford,EDGE,,,2019,27 500 km,1 997 cm3,Diesel,238 KM,Automatyczna,4x4 (stały),SUV,,,Czarny,Tak,Inny,,,,Używane,True,,Tak,,True,True,True,True,True,True,,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,,True,True,,,True,,,Tak,,True,,,True,,True,True,True,,,,,True,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,52500,"10:35, 7 lutego 2021",6078041131,Firmy,Osobowe,Ford,Kuga,1.5 EcoBoost FWD Trend ASS,II (2012-),2014,128 433 km,1 499 cm3,Benzyna,150 KM,Manualna,Na przednie koła,SUV,5,5,Inny kolor,Tak,,,Tak,Tak,Używane,True,,Tak,Tak,True,,,,True,,,,,,,,,,,,,,True,True,True,,,,,,,True,,Tak,10/10/2014,True,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,12 miesięcy,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
668,33889,"10:34, 7 lutego 2021",6073209911,Firmy,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2013,137 272 km,1 596 cm3,Benzyna,120 KM,Manualna,Na przednie koła,Sedan,5,5,Czarny,Tak,Polska,,Tak,Tak,Używane,,,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,,True,True,True,,True,True,,,True,True,Tak,,True,True,Tak,,,,True,,,,True,True,True,,,,,,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,34889,"10:34, 7 lutego 2021",6080362954,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2016,100 795 km,1 596 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,Tak,Polska,,,,Używane,True,,Tak,,True,True,,True,,True,,True,,True,True,True,,,True,True,,,,True,,True,,True,,,,,True,,,True,,Tak,Tak,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,42999,"10:34, 7 lutego 2021",6078334045,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2018,122 084 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Polska,SK436NG,,Tak,Używane,True,,Tak,Tak,True,True,,,True,,,,,,,,,,True,,,,,True,True,,,True,,,,,True,,19/06/2018,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,50999,"10:34, 7 lutego 2021",6078333373,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Trend,Mk5 (2014-),2016,142 514 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,Polska,WX89119,,Tak,Używane,,,Tak,Tak,True,True,,,True,,,True,,,True,,,,True,,,True,,True,True,True,,True,,,,True,,,22/07/2016,,True,Tak,Tak,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,33900,"10:33, 7 lutego 2021",6079450066,Firmy,Osobowe,Ford,Focus,1.0 EcoBoost 99g Trend,Mk3 (2010-),2015,56 985 km,999 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Belgia,,Tak,Tak,Używane,True,99 g/km,,,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,,,True,True,True,,True,True,,,,True,Tak,,True,,,,,,,,True,,,,True,True,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,7500,"10:33, 7 lutego 2021",6057784164,Firmy,Osobowe,Ford,Fiesta,,Mk6 (2002-2008),2006,158 000 km,1 299 cm3,Benzyna,69 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Zielony,Tak,Niemcy,,Tak,,Używane,True,,,,True,True,True,,,,True,,,True,True,,,True,,,,,,True,True,,,,,,,,,Tak,,,,Tak,,,,,,,,,,True,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
