,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Filtr cząstek stałych,Typ,Liczba drzwi,Liczba miejsc,Kolor,Akryl (niemetalizowany),Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,Gniazdo AUX,Klimatyzacja dwustrefowa,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła LED,Tapicerka skórzana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Isofix,Komputer pokładowy,Podgrzewane przednie siedzenia,Relingi dachowe,Światła przeciwmgielne,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica,Metalik,Perłowy,Możliwość finansowania,Bezwypadkowy,Serwisowany w ASO,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Hak,Alarm,Tapicerka welurowa,Gniazdo USB,Pierwszy właściciel,Klimatyzacja manualna,MP3,Poduszki boczne tylne,VAT marża,Kraj pochodzenia,Gniazdo SD,Ogrzewanie postojowe,Poduszka powietrzna chroniąca kolana,Asystent parkowania,Kamera cofania,Nawigacja GPS,Podgrzewana przednia szyba,Czujniki parkowania przednie,Odtwarzacz DVD,System Start-Stop,Faktura VAT,Leasing,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Ogranicznik prędkości,Asystent pasa ruchu,Czujnik martwego pola,lub do (przebieg km),Gwarancja dealerska (w cenie),Tuner TV,Dach panoramiczny,Szyberdach,Uszkodzony,Elektrycznie ustawiane fotele,Homologacja ciężarowa,Radio niefabryczne,Klimatyzacja czterostrefowa,Regulowane zawieszenie,Tempomat aktywny,Miesięczna rata,Podgrzewane tylne siedzenia,Łopatki zmiany biegów,Okres gwarancji producenta,Zmieniarka CD,Zarejestrowany jako zabytek,HUD (wyświetlacz przezierny),Kierownica po prawej (Anglik),Tuning,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,VIN,Matowy,Warranty if agreed with the buyer
4668,70600,"09:56, 7 lutego 2021",6081275184,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2017,56 668 km,1 600 cm3,Benzyna,170 KM,Manualna,Na przednie koła,,,Kombi,5,5,Srebrny,,Tak,Używane,True,True,True,True,,True,,,True,,,,,True,True,True,True,,True,True,True,,True,True,True,True,,True,,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,,Tak,,,,,Polska,,,,,True,True,,True,,,Tak,Tak,15/02/2017,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
4669,59900,"09:56, 7 lutego 2021",6081275167,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2017,87 322 km,1 364 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,,Sedan,5,5,Czarny,,Tak,Używane,True,,True,True,,True,,,True,,,,,True,True,True,,,True,True,,,True,True,True,True,,True,,,True,True,True,True,,True,Tak,,Tak,,Tak,,True,,,,,Tak,,,,,Polska,,,,,True,True,,True,,,Tak,Tak,10/03/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,67500,"09:56, 7 lutego 2021",6081275156,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2017,41 155 km,1 598 cm3,Benzyna,170 KM,Manualna,Na przednie koła,,,Sedan,5,5,Czarny,,Tak,Używane,True,True,True,True,,True,True,,True,,,,,True,True,,True,,True,True,,,True,True,True,True,,,,True,True,True,True,True,,True,Tak,,Tak,,Tak,,True,,,,,Tak,,,,,Polska,,,,,,,,True,,,Tak,Tak,15/02/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,44400,"09:56, 7 lutego 2021",6081275146,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2015,103 759 km,2 000 cm3,Diesel,170 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,Tak,Używane,True,True,True,True,,True,,,,,,,,True,True,,True,,True,True,,,True,True,True,,,True,,True,True,True,True,True,,True,,,Tak,Tak,Tak,,,,,,,Tak,,,,,Polska,,,,,,,,True,,,Tak,Tak,17/12/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,80500,"09:56, 7 lutego 2021",6081275136,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2017,34 114 km,1 490 cm3,Benzyna,160 KM,Manualna,Na przednie koła,,,Kombi,5,5,Biały,,,Używane,True,True,True,True,,True,,,,,,,,True,True,True,True,,True,True,,True,True,True,True,True,,True,,True,,,True,True,,True,,,,,,,True,,,,,Tak,,,,,,,,,,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,16999,"09:55, 7 lutego 2021",6081687353,Osoby prywatnej,Osobowe,Opel,Astra,IV 1.3 CDTI Enjoy ecoFLEX,J (2009-2015),2011,210 000 km,1 248 cm3,Diesel,95 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Brązowy,,Tak,Używane,True,True,True,,True,,True,,True,,,,True,True,True,,,,True,True,,,,,True,True,True,True,True,True,,,True,True,,True,Tak,,,Tak,Tak,,True,,True,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,15900,"09:55, 7 lutego 2021",6082093741,Firmy,Osobowe,Opel,Meriva,1.8 Cosmo,I (2002-2010),2008,151 400 km,1 796 cm3,Benzyna,125 KM,Manualna,Na przednie koła,190 g/km,,Minivan,5,5,Szary,,,Używane,True,True,True,True,,True,,,True,True,,,True,True,True,True,,True,,,,,True,True,True,True,True,,,,True,,True,,,True,Tak,Tak,Tak,Tak,Tak,,,,,,,Tak,True,True,,Tak,,,,,,,,,,,,,,,,,,,,6 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,
4675,24000,"09:55, 7 lutego 2021",6081275124,Firmy,Osobowe,Opel,Corsa,,E (2014-2019),2016,162 083 km,1 398 cm3,Benzyna+LPG,89 KM,Manualna,Na przednie koła,,,Auta miejskie,5,5,Srebrny,,,Używane,True,,True,True,,True,,,True,,,,,True,True,,,,,True,,,,,True,True,,True,,,,,True,,,True,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,25400,"09:54, 7 lutego 2021",6081275090,Firmy,Osobowe,Opel,Corsa,,E (2014-2019),2016,173 583 km,1 400 cm3,Benzyna+LPG,90 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,,True,True,,True,True,,,,,,,True,True,,,,,True,,,,,True,True,,True,,,,True,True,True,,,Tak,,Tak,Tak,Tak,,True,,,,,Tak,True,,,,Polska,,,,,,,,,,,Tak,Tak,04/04/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,69900,"09:53, 7 lutego 2021",6081610440,Firmy,Osobowe,Opel,Insignia,,B (2017-),2017,106 423 km,1 600 cm3,Diesel,136 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,,True,,,True,,,,True,,True,True,True,True,,,,True,True,True,True,True,,True,True,True,True,True,,True,,,Tak,Tak,Tak,,True,,True,True,True,Tak,,True,,,Polska,,,,,,,,True,,True,Tak,Tak,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,25500,"09:52, 7 lutego 2021",6081275077,Firmy,Osobowe,Opel,Corsa,,E (2014-2019),2016,166 438 km,1 400 cm3,Benzyna+LPG,90 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,,True,True,,True,True,,,,,,,True,True,,,,,True,,,,,True,True,,True,,,,True,True,True,,,Tak,,Tak,Tak,Tak,,True,,,,,Tak,True,,,,Polska,,,,,,,,,,,Tak,Tak,04/04/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,45600,"09:52, 7 lutego 2021",6081275055,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,103 980 km,1 600 cm3,Diesel,110 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,Tak,Używane,True,,True,True,,True,,,,,,,,True,True,True,,,True,True,,,True,True,True,True,,True,,,True,True,True,True,,True,,,Tak,,Tak,,True,,,,,Tak,,,,,Polska,,,,,,,,,,,Tak,Tak,28/04/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,11900,"09:51, 7 lutego 2021",6074748390,Firmy,Osobowe,Opel,Tigra,1.3 CDTI Sport,II (2004-2009),2008,131 000 km,1 248 cm3,Diesel,70 KM,Manualna,Na przednie koła,,,Kabriolet,2,2,Czarny,,,Używane,True,True,True,True,,,,,True,,,True,True,True,True,True,,,,,True,,True,True,True,True,True,True,,,,,True,,,True,Tak,,,,,,,,,,,,True,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,19900,"09:51, 7 lutego 2021",6055177189,Firmy,Osobowe,Opel,Astra,IV 1.4 Essentia,J (2009-2015),2010,188 000 km,1 398 cm3,Benzyna,100 KM,Manualna,Na przednie koła,139 g/km,,Kompakt,5,5,Niebieski,,,Używane,True,True,True,True,,,True,,True,,,,True,True,True,,,True,True,True,,,True,,True,True,True,True,,,,True,True,True,,,Tak,,,,,,,True,,,,,True,True,,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,43900,"09:51, 7 lutego 2021",6078377417,Firmy,Osobowe,Opel,Astra,V 1.4 T Elite S&S,K (2015-),2016,109 000 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Czerwony,,,Używane,True,True,True,True,,True,True,True,True,,True,True,,True,True,,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,,,,,True,,,True,True,Tak,,,,,,True,,,True,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
4683,44900,"09:51, 7 lutego 2021",6081275041,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,115 353 km,1 600 cm3,Diesel,110 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,Tak,Używane,True,True,True,True,True,True,,,True,,,,,True,True,True,,,True,True,,,True,True,True,True,,,,True,,True,True,True,,True,,,Tak,,Tak,,,,,,True,Tak,,,,,Polska,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,42900,"09:51, 7 lutego 2021",6081275028,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,57 882 km,1 598 cm3,Diesel,95 KM,Manualna,Na przednie koła,,,Kombi,5,5,Szary,,Tak,Używane,True,,True,True,,,,,,,,,,True,True,,,,True,,,,True,True,True,True,,True,,,,True,True,True,,,Tak,,Tak,,Tak,,,,,,,Tak,True,,,,Polska,,,,,,,,,,,Tak,Tak,04/04/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,42700,"09:50, 7 lutego 2021",6081275009,Firmy,Osobowe,Opel,Astra,,K (2015-),2016,102 813 km,1 600 cm3,Diesel,136 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,,,,,,,,,,True,True,True,,,,True,,,True,True,True,True,,True,,True,True,True,True,True,,True,Tak,,Tak,,Tak,,True,,,,,Tak,,,,,Polska,,,,,,True,,,,,Tak,Tak,29/02/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,33600,"09:50, 7 lutego 2021",6080107470,Osoby prywatnej,Osobowe,Opel,Zafira,1.4 T Enjoy EcoFLEX S&S,C (2011-2019),2012,153 000 km,1 364 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,,Minivan,5,5,Szary,,,Używane,True,True,True,True,,,True,,,,,,True,,True,,True,,True,True,,True,,True,True,True,True,True,,,,,,True,,True,,,Tak,,,,True,,,True,,,True,,,Tak,Niemcy,,,,,,,,,,,,,19/06/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,44900,"09:50, 7 lutego 2021",6081274983,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,112 904 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,,Używane,True,True,True,True,,True,,,True,,,,,True,True,True,,,True,True,,,True,True,,,,True,,True,,True,True,True,,True,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,47400,"09:49, 7 lutego 2021",6081274972,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,110 472 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,,Używane,True,True,True,True,,,True,,,,,,,,True,True,,,True,True,,True,True,True,True,True,,,,True,,True,True,True,,True,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,42200,"09:48, 7 lutego 2021",6081274941,Firmy,Osobowe,Opel,Astra,,J (2009-2015),2016,127 698 km,1 364 cm3,Benzyna+LPG,140 KM,Manualna,Na przednie koła,,,Sedan,5,5,Srebrny,,,Używane,True,True,True,True,,True,,,,,,,,True,True,,,,True,True,,,True,True,True,True,,True,,True,,True,True,True,,True,,,,Tak,,,True,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,114750,"09:48, 7 lutego 2021",6081352148,Firmy,Osobowe,Opel,Insignia,1.5 CDTI Business Elegance S&S,B (2017-),2020,6 km,1 496 cm3,Diesel,122 KM,Automatyczna,Na przednie koła,,,Kompakt,5,5,Brązowy,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,,,Polska,,,,,,,,,,,Tak,Tak,28/12/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,76000,"09:47, 7 lutego 2021",6078824616,Firmy,Osobowe,Opel,Astra,,K (2015-),2020,9 354 km,1 200 cm3,Benzyna,145 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,,True,,True,,,,True,,,,,True,True,True,,,True,True,,,,True,,,,,,,True,,True,True,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,,,,,Polska,,,,,,,,,,,Tak,,16/03/2020,SB546AH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,86900,"09:47, 7 lutego 2021",6079913678,Firmy,Osobowe,Opel,Astra,,K (2015-),2019,17 383 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kombi,5,5,Szary,,Tak,Używane,True,,True,,True,,,,True,,,,,True,True,True,,,True,True,,True,True,True,,,,,,,True,True,True,True,,,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,,,,,Polska,,,,,,,,,,True,Tak,,31/10/2019,SB7522Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,12950,"09:46, 7 lutego 2021",6080580521,Firmy,Osobowe,Opel,Corsa,1.2 16V Cosmo,D (2006-2014),2010,150 000 km,1 229 cm3,Benzyna,80 KM,Manualna,Na przednie koła,143 g/km,,Auta miejskie,3,5,Szary,,,Używane,True,True,True,True,,,True,,True,,,,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,,,True,True,,,True,Tak,Tak,,Tak,Tak,True,True,,True,True,,Tak,True,,,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,49900,"09:46, 7 lutego 2021",6074524604,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,66 656 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,,True,True,True,True,True,True,True,,,,,True,True,,,True,True,True,,,True,True,True,,True,True,True,,,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,,Tak,True,,True,,Polska,,,True,,,,,True,,,Tak,,27/09/2017,WL3032K,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,64900,"09:46, 7 lutego 2021",6070008923,Firmy,Osobowe,Opel,Astra,K (2015-),,2018,6 367 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,,True,,True,,,,True,,,,,True,True,,,,True,True,,,,True,,,,,,,,True,True,True,,,Tak,,Tak,Tak,Tak,,True,,,,,Tak,True,,,,Polska,,,,,,,,,,,Tak,,17/01/2019,SG0300V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,67900,"09:46, 7 lutego 2021",6070008930,Firmy,Osobowe,Opel,Astra,K (2015-),,2018,9 274 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Brązowy,,Tak,Używane,True,True,True,True,True,True,,True,True,,True,,,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,,True,,,Polska,,,,,,,,True,,,Tak,,30/11/2018,SG8178U,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,74900,"09:46, 7 lutego 2021",6082093673,Osoby prywatnej,Osobowe,Opel,Insignia,,B (2017-),2017,11 083 km,1 956 cm3,Diesel,170 KM,Manualna,Na przednie koła,,Tak,Kombi,5,5,Biały,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,,Tak,,,,True,True,,,,True,,,True,True,,,True,,,True,True,True,,True,,True,,,,CBY9828F,True,True,,,,,True,True,,True,,,,,,,True,,,,,True,,,,,,,,
4698,69900,"09:46, 7 lutego 2021",6070825674,Firmy,Osobowe,Opel,Astra,K (2015-),,2018,6 793 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,,Kombi,5,5,Niebieski,,,Używane,True,,True,,True,,,True,True,,,,,True,True,,,,True,True,,True,True,True,,True,True,True,,,,True,True,True,,True,Tak,,Tak,,,,True,,,,True,,True,True,,,Polska,,,,,,,,,,,Tak,,19/12/2018,SG9094U,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,65900,"09:46, 7 lutego 2021",6072581762,Firmy,Osobowe,Opel,Astra,,K (2015-),2018,7 928 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Niebieski,,Tak,Używane,True,,True,True,True,True,,True,True,True,True,,,True,True,,True,True,True,True,,,True,True,True,True,,True,True,True,,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,,True,,,Polska,,,,,,,,True,,,Tak,,28/09/2018,SG5471U,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,69900,"09:46, 7 lutego 2021",6059191312,Firmy,Osobowe,Opel,Astra,,K (2015-),2018,12 521 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Czerwony,,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,,True,,,Polska,,,,,True,True,,True,,True,Tak,,22/08/2018,SG3674U,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,66900,"09:46, 7 lutego 2021",6070008918,Firmy,Osobowe,Opel,Astra,,K (2015-),2018,10 652 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Czarny,,Tak,Używane,True,True,True,True,True,,,True,True,,True,,,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,,True,,,Polska,,,,,,,,True,,,Tak,,26/11/2018,SG7962U,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,12900,"09:45, 7 lutego 2021",6080744755,Firmy,Osobowe,Opel,Astra,II 1.8 Elegance,H (2004-2014),2004,193 000 km,1 796 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,,Kompakt,4,5,Szary,,,Używane,True,True,True,True,,,,,True,,,,True,True,True,True,,,,True,True,,,True,True,True,True,True,,,True,True,True,,,True,Tak,,,Tak,Tak,,True,,,True,,,,True,,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,33900,"09:45, 7 lutego 2021",6081453686,Firmy,Osobowe,Opel,Astra,,J (2009-2015),2016,186 212 km,1 364 cm3,Benzyna+LPG,140 KM,Manualna,Na przednie koła,,,Sedan,5,5,Biały,,Tak,Używane,True,True,True,True,True,,True,,True,,,,True,True,True,,,,True,True,,,,,True,True,True,True,,True,,True,True,True,,True,,,Tak,,,,True,,,,,,True,,,Tak,Polska,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,64600,"09:44, 7 lutego 2021",6081352025,Firmy,Osobowe,Opel,Corsa,1.2 Elegance S&S,F (2019-),2020,1 km,1 199 cm3,Benzyna,100 KM,Manualna,Na przednie koła,,,Auta miejskie,5,5,Inny kolor,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,,,Polska,,,,,,,,,,,Tak,Tak,22/12/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,74900,"09:44, 7 lutego 2021",6081351995,Firmy,Osobowe,Opel,Astra,V 1.2 T GS Line S&S,K (2015-),2020,9 600 km,1 199 cm3,Benzyna,145 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Niebieski,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,Polska,,,,,,,,,,,Tak,Tak,16/04/2020,SB780AH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,18700,"09:44, 7 lutego 2021",6082093669,Osoby prywatnej,Osobowe,Opel,Zafira,1.8 Cosmo,B (2005-2014),2008,208 000 km,1 796 cm3,Benzyna,140 KM,Manualna,Na przednie koła,177 g/km,,Minivan,5,7,Szary,,,Używane,True,True,True,True,True,,,,True,True,,,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,,,True,True,,,True,Tak,,,Tak,Tak,,True,True,True,True,,Tak,True,True,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,54900,"09:44, 7 lutego 2021",6081351967,Firmy,Osobowe,Opel,Astra,V 1.4 Enjoy,K (2015-),2018,15 727 km,1 399 cm3,Benzyna,100 KM,Manualna,Na przednie koła,131 g/km,,Kompakt,5,5,Brązowy,,Tak,Używane,True,True,True,True,True,True,,True,True,,,,,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,True,,,,Polska,,,,,,,,True,,,Tak,Tak,11/07/2018,SG1587U,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,13400,"09:43, 7 lutego 2021",6077371243,Osoby prywatnej,Osobowe,Opel,Astra,,H (2004-2014),2009,199 000 km,1 400 cm3,Benzyna,75 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Inny kolor,,,Używane,True,True,True,True,,,,,,,,,True,True,True,,,,,True,,,,,True,True,True,True,,,True,,,,,,,,Tak,Tak,Tak,,,,,True,,,,,,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,7950,"09:42, 7 lutego 2021",6080785689,Firmy,Osobowe,Opel,Zafira,1.9 CDTI Cosmo,B (2005-2014),2006,255 000 km,1 910 cm3,Diesel,150 KM,Manualna,Na przednie koła,230 g/km,,Minivan,5,7,Srebrny,,,Używane,True,True,True,True,,True,True,,True,True,,True,True,,True,True,,True,,True,,,,True,True,True,True,True,,True,True,True,True,,,True,Tak,,Tak,,Tak,True,True,True,,,,Tak,,True,True,Tak,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,24800,"09:42, 7 lutego 2021",6080718698,Firmy,Osobowe,Opel,Astra,III 1.4 Enjoy,H (2004-2014),2011,45 000 km,1 364 cm3,Benzyna,90 KM,Manualna,Na przednie koła,146 g/km,,Kompakt,5,5,Beżowy,,Tak,Używane,True,True,True,True,True,,True,,True,,,,True,,True,,,,True,True,,,True,,True,True,True,True,,,True,,True,,,True,Tak,,Tak,Tak,Tak,,True,,True,True,True,Tak,,True,True,,Polska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,11700,"09:41, 7 lutego 2021",6076127461,Firmy,Osobowe,Opel,Meriva,1.6 Cosmo,I (2002-2010),2006,178 000 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,161 g/km,,Minivan,5,5,Szary,,,Używane,True,True,True,True,,,,,True,True,,,True,True,True,,,True,True,True,,,True,,True,True,True,True,,,,True,True,,,True,Tak,Tak,,Tak,Tak,True,True,True,True,True,,Tak,True,,,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,7800,"09:40, 7 lutego 2021",6081351745,Firmy,Osobowe,Opel,Vectra,,C (2002-2008),2006,321 000 km,1 910 cm3,Diesel,120 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,Tak,Używane,True,True,True,True,,True,,True,True,,True,,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,Tak,,Tak,,Tak,,True,,True,True,,,,True,True,Tak,,,,True,,,,,True,,,,,20/12/2005,GTC18993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,13600,"09:40, 7 lutego 2021",6078281109,Osoby prywatnej,Osobowe,Opel,Astra,,H (2004-2014),2008,180 000 km,1 364 cm3,Benzyna,90 KM,Manualna,,,,Auta miejskie,5,5,Srebrny,,Tak,Używane,True,True,True,True,,,,,,,,,True,True,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,Polska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,9500,"09:40, 7 lutego 2021",6081351693,Firmy,Osobowe,Opel,Astra,III 1.7 CDTI EcoFLEX,H (2004-2014),2009,195 293 km,1 686 cm3,Diesel,110 KM,Manualna,Na przednie koła,135 g/km,,Kombi,5,5,Szary,,,Używane,True,True,True,True,,,,,,,,,True,True,True,,,True,True,,,True,,,True,True,,True,,,,True,True,,,,Tak,,Tak,Tak,Tak,True,True,,True,,True,Tak,True,,,Tak,Włochy,,,,,,,,,,,,,11/05/2009,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
