,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Światła przeciwmgielne,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła LED,Tempomat,Metalik,Możliwość finansowania,CD,Tapicerka welurowa,Hak,Podgrzewana przednia szyba,Zmieniarka CD,HUD (wyświetlacz przezierny),Ogranicznik prędkości,Odtwarzacz DVD,Faktura VAT,VAT marża,Łopatki zmiany biegów,Elektrochromatyczne lusterka boczne,Światła Xenonowe,Klimatyzacja manualna,Numer rejestracyjny pojazdu,Leasing,Miesięczna rata,Okres gwarancji producenta,Gwarancja dealerska (w cenie),Szyberdach,Klimatyzacja czterostrefowa,Dach panoramiczny,lub do (przebieg km),Tuner TV,Akryl (niemetalizowany),Regulowane zawieszenie,Filtr cząstek stałych,Radio niefabryczne,Matowy,Uszkodzony,Ogrzewanie postojowe,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Tuning,Homologacja ciężarowa,Podgrzewane tylne siedzenia,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik),VIN,Warranty if agreed with the buyer
30,238000,"09:51, 7 lutego 2021",6074354799,Osoby prywatnej,Osobowe,Toyota,Land Cruiser,LC 2.8 D-4D Prado,VI (2010-),2020,25 km,4 500 cm3,Diesel,205 KM,Manualna,4x4 (stały),,SUV,5,5,Beżowy,,,,Tak,,,,Używane,True,,True,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,True,,,True,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
31,21900,"09:44, 7 lutego 2021",6081162555,Firmy,Osobowe,Toyota,Corolla Verso,1.8 Prestige + 7os,,2008,170 100 km,1 794 cm3,Benzyna,129 KM,Manualna,Na przednie koła,184 g/km,Minivan,5,7,Czarny,,Niemcy,,,Tak,,Tak,Używane,True,True,True,True,,,,True,True,True,,True,,,,True,,True,True,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,True,,,True,,True,,,,,,True,Tak,,True,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,76900,"09:43, 7 lutego 2021",6081810724,Osoby prywatnej,Osobowe,Toyota,C-HR,,,2018,26 000 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,135 g/km,SUV,5,5,Niebieski,,Polska,27/07/2018,,,Tak,Tak,Używane,True,True,True,True,,True,,,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,Tak,,True,True,,,,,True,,,,,,True,True,,,,27/08/2021,,,,,,,,,,,,,,,,,,,,,,,
33,35500,"09:18, 7 lutego 2021",6081808990,Osoby prywatnej,Osobowe,Toyota,Yaris,Hybrid 1.5 VVT-i,III (2011-),2015,110 000 km,1 490 cm3,Hybryda,92 KM,Automatyczna,Na przednie koła,64 g/km,Auta miejskie,5,5,Biały,,,01/01/2015,,Tak,,Tak,Używane,True,,True,True,,True,,,,True,,,,,True,True,,True,True,,True,,,,,,True,True,True,,,True,,,True,True,,,,True,,,True,True,True,,,,True,,Tak,,True,True,,,,,,,,Tak,,,,,5922JBS,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98900,"09:15, 7 lutego 2021",6080119739,Osoby prywatnej,Osobowe,Toyota,RAV4,,IV (2012-2018),2018,61 000 km,2 499 cm3,Hybryda,197 KM,Automatyczna,4x4 (dołączany automatycznie),,SUV,5,5,Biały,,,,Tak,Tak,Tak,,Używane,True,True,True,,,True,,True,True,True,True,True,,,,True,True,True,True,True,True,True,,,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,,True,,,,,,,,,Tak,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
35,24500,"09:09, 7 lutego 2021",6082050915,Osoby prywatnej,Osobowe,Toyota,Auris,1.6 VVT-i Premium,I (2006-2012),2008,142 870 km,1 598 cm3,Benzyna,124 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,,Polska,27/10/2008,Tak,,Tak,Tak,Używane,True,True,,,,,,True,True,,True,,,,,,,True,True,,True,,,True,,,,True,,True,,,,,True,True,,,,,,True,True,True,True,,,,,,Tak,,True,,,True,,,,,,,,,,,LUB 60070,,,,,,,,,,,,,,,,,,,,,,,,,,
36,8900,"08:47, 7 lutego 2021",6082093382,Osoby prywatnej,Osobowe,Toyota,Yaris,1.4 D-4D,II (2005-2011),2008,225 111 km,1 364 cm3,Diesel,90 KM,Manualna,,,Auta miejskie,3,,Czerwony,,,,Tak,,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,61900,"08:41, 7 lutego 2021",6077075042,Firmy,Osobowe,Toyota,Auris,,II (2012-),2018,64 692 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,139 g/km,Kombi,5,5,Czarny,,,01/06/2018,Tak,,Tak,Tak,Używane,True,True,,True,,True,,True,True,True,,,True,,,True,,True,True,True,True,,,,,,,,,,,,,True,True,,,True,True,,,True,True,True,,,True,,,,,Tak,True,,,,,,,,Tak,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
38,38900,"08:40, 7 lutego 2021",6079227099,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2014,137 878 km,1 998 cm3,Diesel,124 KM,Manualna,Na przednie koła,120 g/km,Kombi,5,5,Bordowy,,,01/09/2014,Tak,,Tak,Tak,Używane,True,True,,True,,,,True,True,,,,,,,,,True,True,True,True,,,,,,,True,,,,,,True,True,,,True,,,,True,,,True,True,True,True,,,,Tak,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,23900,"08:37, 7 lutego 2021",6081890820,Osoby prywatnej,Osobowe,Toyota,Avensis,2.0 D-4D Combi,III (2009-),2009,270 000 km,1 998 cm3,Diesel,126 KM,Manualna,Na przednie koła,155 g/km,Kombi,5,5,Czarny,,Polska,02/07/2009,Tak,,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,,,,True,,,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,Tak,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,259000,"08:20, 7 lutego 2021",6074354760,Osoby prywatnej,Osobowe,Toyota,Land Cruiser,,VI (2010-),2020,25 km,4 500 cm3,Diesel,205 KM,Manualna,4x4 (dołączany ręcznie),,SUV,5,5,Szary,,,,Tak,,,,Używane,True,,True,True,,,,True,,,,,,,,True,,True,True,True,True,,,,,True,True,,,,,True,,,True,True,True,,,,True,,,,,,,,,,Tak,,True,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,424000,"08:12, 7 lutego 2021",6074230648,Osoby prywatnej,Osobowe,Toyota,Land Cruiser,,V (2008-2010),2020,25 km,4 500 cm3,Diesel,286 KM,Automatyczna,4x4 (dołączany automatycznie),,SUV,5,7,Czarny,Tak,,,Tak,,,,Używane,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,,True,,,,,,,,Tak,,,True,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,
42,35900,"07:32, 7 lutego 2021",6075596999,Firmy,Osobowe,Toyota,Verso,,,2010,81 705 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,162 g/km,Minivan,5,5,Szary,,,01/09/2010,Tak,,Tak,Tak,Używane,True,True,,,,,,True,,True,,,,,,True,,True,True,True,,,,,,,,True,,,,,,True,True,,,True,True,,,True,,,True,True,True,,,,,Tak,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,46900,"07:31, 7 lutego 2021",6079250558,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2014,159 409 km,1 598 cm3,Benzyna+LPG,132 KM,Manualna,Na przednie koła,139 g/km,Sedan,4,5,Biały,,,01/04/2015,Tak,,Tak,Tak,Używane,True,True,,True,,,,True,True,True,True,,True,,,True,,True,True,True,True,,,,,,,True,,,,,,True,True,,,True,True,,,True,True,True,True,True,True,,,True,,Tak,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,32900,"07:31, 7 lutego 2021",6079855066,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2015,101 274 km,998 cm3,Benzyna,69 KM,Manualna,Na przednie koła,99 g/km,Auta małe,5,5,Biały,,,01/06/2015,Tak,,Tak,Tak,Używane,True,True,,,,,,True,,True,,,,,,,,True,True,True,True,,,,,,,True,,,,,,True,True,,,True,,,,True,True,,,,True,,,,,Tak,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46000,"07:31, 7 lutego 2021",6081806782,Firmy,Osobowe,Toyota,Auris,,II (2012-),2018,88 192 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,Polska,30/08/2018,Tak,Tak,,Tak,Używane,True,True,,,,,,,,True,,,,,,,,True,,True,,,,,,,True,True,,,,,,True,,,True,True,True,,,True,True,True,,,True,,,True,,Tak,,,,,,,,,Tak,,,,,,,Tak,274 PLN,,,,,,,,,,,,,,,,,,,,,,,,
46,55899,"07:30, 7 lutego 2021",6081205844,Firmy,Osobowe,Toyota,Auris,,II (2012-),2017,91 778 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,141 g/km,Kompakt,5,5,Szary,,,01/11/2017,Tak,,Tak,Tak,Używane,True,True,,,,,,True,True,True,,,True,,,True,,True,True,True,True,,,,,,True,True,,,,,,True,True,,,True,True,,,True,True,True,True,True,True,,,,,Tak,True,,,,,,,,Tak,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
47,34900,"07:30, 7 lutego 2021",6081131527,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2011,133 547 km,1 998 cm3,Diesel,126 KM,Manualna,Na tylne koła,136 g/km,Kombi,5,5,Srebrny,,,01/03/2011,Tak,,Tak,Tak,Używane,True,True,,True,,True,,True,True,True,True,,True,,,True,,True,True,True,True,,,,,,,True,,,True,,True,True,True,,,True,True,,True,True,,True,True,True,True,True,,True,,Tak,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,51900,"07:30, 7 lutego 2021",6081526002,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2015,94 634 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,139 g/km,Sedan,5,5,Szary,,,01/06/2015,Tak,,Tak,Tak,Używane,True,True,,,,,,True,True,True,True,,True,,,True,,True,True,True,,,,,,,True,True,,,,,,True,True,,,True,True,,,True,True,True,True,True,True,,,,,Tak,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,51900,"07:30, 7 lutego 2021",6081430845,Firmy,Osobowe,Toyota,Auris,,II (2012-),2014,114 834 km,1 798 cm3,Hybryda,136 KM,Automatyczna,Na przednie koła,81 g/km,Kompakt,5,5,Szary,,,01/02/2015,Tak,,Tak,Tak,Używane,True,True,,True,,,,True,True,True,,,,,,True,,True,True,True,,,,,,,,True,,,True,True,,True,True,,,True,True,,,True,,True,True,True,True,,,,,Tak,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,56900,"07:30, 7 lutego 2021",6081759580,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2016,82 340 km,1 497 cm3,Hybryda,100 KM,Automatyczna,Na przednie koła,79 g/km,Auta małe,5,5,Czerwony,,,01/06/2016,Tak,,Tak,Tak,Używane,True,True,,,,,,True,,,True,,,,,True,,True,True,True,True,,,,,,,True,,,,,,True,True,,,True,True,,,True,True,True,True,,True,,,,,Tak,,,,,,,,,Tak,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
51,40900,"07:30, 7 lutego 2021",6081324354,Firmy,Osobowe,Toyota,Auris,,II (2012-),2014,166 019 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,140 g/km,Kombi,5,5,Srebrny,,,01/07/2014,Tak,,Tak,Tak,Używane,True,True,,,,,,True,True,True,,,,,,True,,True,True,True,,,,,,,,True,,,,True,,True,True,,,True,,,,True,True,True,True,True,True,,,,,Tak,True,,,,,,,,Tak,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
52,48900,"07:30, 7 lutego 2021",6082029158,Firmy,Osobowe,Toyota,Auris,,II (2012-),2016,120 167 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,139 g/km,Kombi,5,5,Srebrny,,,01/02/2016,Tak,,Tak,Tak,Używane,True,True,,True,,,,True,True,True,,,True,,,,,True,True,True,,,,,,,,True,,,,True,,True,True,,,True,True,,,True,True,True,True,True,True,True,,,,Tak,True,,,,,,,,Tak,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
53,55001,"07:29, 7 lutego 2021",6081607491,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2017,84 333 km,1 998 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Sedan,4,5,Biały,,Polska,24/03/2017,Tak,Tak,,Tak,Używane,True,True,,,,True,,True,,True,,,,,True,True,,True,,True,True,,,True,,,,True,,True,,True,,True,,,True,True,True,True,,True,True,True,,,True,,,True,,Tak,,,,,,,,,Tak,,,,,,,Tak,327 PLN,,,,,,,,,,,,,,,,,,,,,,,,
54,42000,"07:27, 7 lutego 2021",6081806775,Firmy,Osobowe,Toyota,Auris,,II (2012-),2015,79 862 km,1 329 cm3,Benzyna,99 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,Polska,29/12/2015,Tak,Tak,Tak,Tak,Używane,True,True,,,,,,,,True,,,,,,,,True,,True,,,,,,,,True,,,,True,,True,,,True,True,,,,True,True,True,,,True,,,,,Tak,,,,,,,,,,,,,,,,Tak,250 PLN,,,,,,,,,,,,,,,,,,,,,,,,
55,24000,"07:27, 7 lutego 2021",6081806773,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2012,154 585 km,998 cm3,Benzyna+LPG,69 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,,Polska,15/03/2012,Tak,,,,Używane,True,True,True,,,,,,,True,,,,,,,,True,,True,,,,,,,,True,,,,,,True,,,True,,,,,,,,,,True,,,,Tak,Tak,,,,,,,,,,,,,,True,,Tak,143 PLN,,,,,,,,,,,,,,,,,,,,,,,,
56,58000,"07:25, 7 lutego 2021",6081607484,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2018,37 884 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Sedan,4,5,Srebrny,,Polska,05/06/2018,Tak,Tak,,Tak,Używane,True,True,,,,,,True,,True,,,,,,True,,True,,True,True,,,True,,,,True,,True,,True,,True,,,True,True,True,,,True,True,True,,,True,,,,Tak,Tak,,,,,,,,,Tak,,,,,,,Tak,345 PLN,,,,,,,,,,,,,,,,,,,,,,,,
57,59900,"23:38, 6 lutego 2021",6081606915,Firmy,Osobowe,Toyota,Avensis,1.8 Active MS,III (2009-),2017,72 000 km,1 798 cm3,Benzyna,147 KM,Automatyczna,Na przednie koła,139 g/km,Kombi,5,5,Czarny,,Polska,29/08/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,,,,True,True,True,True,,,,True,,True,True,True,True,,,True,,,,True,,,,True,,True,True,True,True,True,True,,,,True,,,,True,True,,True,Tak,Tak,True,True,,,,,,,Tak,,,,,True,WE478RG,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
58,33900,"23:28, 6 lutego 2021",6081806082,Osoby prywatnej,Osobowe,Toyota,Highlander,3.3 V6,,2006,84 000 km,3 311 cm3,Benzyna,215 KM,Automatyczna,,,SUV,5,5,Zielony,,,,,,,,Używane,True,True,True,True,,,,True,,True,,,,,,True,,True,True,True,True,,,,True,,,,,,True,,,,True,True,True,True,,,,True,,,,,True,True,,True,Tak,,True,True,True,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,9700,"23:02, 6 lutego 2021",6080631648,Osoby prywatnej,Osobowe,Toyota,Yaris,1.4 D-4D,II (2005-2011),2007,310 000 km,1 364 cm3,Diesel,90 KM,Manualna,Na przednie koła,119 g/km,Auta miejskie,5,5,Szary,,,,Tak,,,,Używane,True,True,True,True,,,,,,True,,,,,,True,,True,True,True,,,,,,,,,,,,,,,True,True,True,,,,,,,True,,,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,55000,"22:53, 6 lutego 2021",6081804181,Osoby prywatnej,Osobowe,Toyota,Yaris,III (2011-),III (2011-),2019,7 500 km,1 500 cm3,Benzyna,111 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Bordowy,,Polska,,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,17999,"22:22, 6 lutego 2021",6081805383,Firmy,Osobowe,Toyota,Yaris,1.8 VVT-i TSport,II (2005-2011),2007,199 217 km,1 798 cm3,Benzyna,133 KM,Manualna,Na przednie koła,170 g/km,Auta miejskie,5,5,Szary,,,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,,,,,True,,,,True,,True,,True,True,True,True,,,,,,,True,,True,,,,True,True,True,True,True,True,,,True,,True,True,True,True,,,,Tak,,True,True,,True,,,,,Tak,,,,,,,,,,12 miesięcy,,,,,,,,,,,,,,,,,,,,,,
62,21900,"22:10, 6 lutego 2021",6082078610,Osoby prywatnej,Osobowe,Toyota,Auris,1.6 VVT-i Sol,I (2006-2012),2008,102 560 km,1 598 cm3,Benzyna,124 KM,Manualna,Na przednie koła,166 g/km,Kompakt,5,5,Czarny,,Niemcy,,,,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,True,,True,,True,True,True,True,,,,,,,True,,True,,,,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,Tak,Tak,True,True,,,True,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,22999,"22:09, 6 lutego 2021",6081805656,Osoby prywatnej,Osobowe,Toyota,Verso,,,2009,181 000 km,1 998 cm3,Diesel,126 KM,Manualna,Na przednie koła,146 g/km,Minivan,5,5,Inny kolor,,Niemcy,29/09/2009,,Tak,Tak,Tak,Używane,True,True,True,True,,,,True,True,True,True,,True,True,,True,,True,True,True,,,,True,,,,True,,,,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,Tak,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,59999,"22:07, 6 lutego 2021",6082078444,Osoby prywatnej,Osobowe,Toyota,Land Cruiser,,IV (2002-2009),2006,266 666 km,2 982 cm3,Diesel,166 KM,Automatyczna,4x4 (stały),,SUV,5,8,Szary,,Polska,,Tak,,Tak,Tak,Używane,True,True,True,True,,,,True,True,,True,True,True,True,,True,,True,True,,True,,,,True,,True,True,True,True,True,,True,,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,Tak,,True,,True,,,,,True,,Tak,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,
65,57990,"21:34, 6 lutego 2021",6081801593,Osoby prywatnej,Osobowe,Toyota,Yaris,Hybrid 100 Premium,III (2011-),2017,34 120 km,1 497 cm3,Hybryda,75 KM,Automatyczna,Na przednie koła,84 g/km,Auta miejskie,5,5,Biały,,Polska,13/02/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,True,,,True,True,,,,True,True,,True,True,True,,True,,True,,,True,True,,True,,,,True,True,True,True,True,True,,,True,True,True,True,,,,True,True,,,,,,,,,,,,,,,,,STA 70878,,,12/02/2021,,,,,34 120 km,,,,,,,,,,,,,,,,,,
66,29900,"20:41, 6 lutego 2021",6082075548,Osoby prywatnej,Osobowe,Toyota,Prius,1.8 HSD Sol,,2010,197 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,,,Kompakt,5,,Czarny,,,,,,,,Używane,True,,,True,,True,,True,True,True,,,,,,True,,True,,,,,,True,,True,,True,,,,,,True,True,,True,True,,,,,,True,True,True,,,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,54000,"20:40, 6 lutego 2021",6081803788,Osoby prywatnej,Osobowe,Toyota,Auris,1.6 Premium Comfort MS,II (2012-),2016,113 894 km,1 598 cm3,Benzyna+LPG,132 KM,Automatyczna,,134 g/km,Kompakt,5,,Czarny,,Polska,,Tak,,,Tak,Używane,True,True,True,,,,,True,True,True,,True,True,True,,True,,True,True,True,True,,,,,,True,True,,True,,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,Tak,,True,,,,,,True,,,,True,,,,WWE1CS8,,,,,,,,,,,,,,,,,,,,,,,,,,
68,39900,"19:58, 6 lutego 2021",6076220650,Osoby prywatnej,Osobowe,Toyota,Yaris,1.5 Premium,III (2011-),2017,33 800 km,1 496 cm3,Benzyna,111 KM,Manualna,Na przednie koła,109 g/km,Auta miejskie,5,5,Srebrny,,Polska,,Tak,Tak,,Tak,Używane,True,True,True,,,True,,,,,,,,,,True,,True,True,True,,True,,,,,True,,,,,,,True,True,True,True,True,True,True,,True,,,True,,,,,True,Tak,,,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,15700,"19:57, 6 lutego 2021",6082073966,Osoby prywatnej,Osobowe,Toyota,Avensis,2.0 D-4D,II (2003-2009),2007,197 000 km,1 998 cm3,Diesel,126 KM,Manualna,Na przednie koła,152 g/km,Sedan,4,5,Czarny,,,,,,,,Używane,True,True,True,,,,,True,,,True,,True,,,True,,True,,True,True,,,,,,,True,True,,,,,True,True,True,True,,,,,True,,True,True,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,82900,"19:53, 6 lutego 2021",6078687863,Osoby prywatnej,Osobowe,Toyota,Sienna,,,2015,143 000 km,3 500 cm3,Benzyna,285 KM,Automatyczna,Na przednie koła,,Minivan,5,8,Biały,,,,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,True,,,True,,,True,True,,,,True,,,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,
71,44900,"19:46, 6 lutego 2021",6082073502,Osoby prywatnej,Osobowe,Toyota,Avensis,2.0 D-4D Premium,III (2009-),2015,195 000 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Sedan,5,5,Biały,,Polska,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,,,,,,,True,,Tak,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
72,15900,"19:35, 6 lutego 2021",6082073163,Osoby prywatnej,Osobowe,Toyota,Auris,1.33 VVT-i Terra,I (2006-2012),2009,174 000 km,1 329 cm3,Benzyna,100 KM,Manualna,Na przednie koła,139 g/km,Kompakt,3,5,Szary,,,,,,Tak,Tak,Używane,True,True,True,,,,,,True,True,,True,True,,True,True,,True,True,True,True,,,,,,,True,,True,,,,True,True,True,True,True,,,,True,,True,True,True,True,,,,Tak,,True,True,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,10800,"19:13, 6 lutego 2021",6082072440,Osoby prywatnej,Osobowe,Toyota,Corolla Verso,1.6 Terra,,2003,159 405 km,1 598 cm3,Benzyna,110 KM,Manualna,Na przednie koła,178 g/km,Minivan,5,5,Inny kolor,,Niemcy,,,,Tak,Tak,Używane,True,True,True,,,,,,,,,,,,,True,,True,True,,,,,,,,,True,,,,,,True,True,True,True,,,,,,,True,,,,,,,Tak,,,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,29700,"18:11, 6 lutego 2021",6081430325,Firmy,Osobowe,Toyota,Yaris,1.33 Sol,III (2011-),2012,118 000 km,1 329 cm3,Benzyna,99 KM,Manualna,Na przednie koła,123 g/km,Auta miejskie,5,5,Szary,,Niemcy,,,,Tak,Tak,Używane,True,True,True,,,,,,True,True,,True,,,,,,True,True,True,,,,,,,,True,,True,,,,True,True,True,True,True,True,,,,True,,True,,True,,,,Tak,Tak,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,12500,"17:54, 6 lutego 2021",6082069633,Osoby prywatnej,Osobowe,Toyota,Aygo,,I (2005-2014),2012,98 000 km,998 cm3,Benzyna,68 KM,Manualna,Na przednie koła,,Auta małe,5,4,Czarny,,,30/11/2012,,,,,Używane,True,,True,True,,,,,,True,,,,,,,,True,,True,,,,,,,,,,True,True,True,,,True,True,True,True,,,,,,,,,True,,True,,Tak,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,21820,"17:43, 6 lutego 2021",6082069290,Osoby prywatnej,Osobowe,Toyota,Avensis,1.8 VVT-i Sol,II (2003-2009),2008,215 457 km,1 794 cm3,Benzyna+LPG,129 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,,Niemcy,15/05/2008,Tak,,,,Używane,True,True,True,,,True,,True,,True,True,True,True,True,,True,,True,True,True,True,,,True,,,,True,,True,True,,,True,True,True,True,True,,True,True,True,,True,True,,True,True,,,Tak,,True,True,,True,,,,,,,,,,,SK 226AJ,,,,,,,,,,,,,,,,,,,,,,,,,,
