,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba miejsc,Kolor,Metalik,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Bezwypadkowy,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja dwustrefowa,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Relingi dachowe,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik zmierzchu,Elektryczne szyby tylne,Hak,Klimatyzacja manualna,Ogranicznik prędkości,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Komputer pokładowy,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła przeciwmgielne,Tempomat,Liczba drzwi,Możliwość finansowania,Faktura VAT,Leasing,Akryl (niemetalizowany),Serwisowany w ASO,Czujniki parkowania przednie,Isofix,Nawigacja GPS,Bluetooth,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Odtwarzacz DVD,Poduszki boczne tylne,Światła LED,Tapicerka skórzana,Zmieniarka CD,Alufelgi,HUD (wyświetlacz przezierny),MP3,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Wersja,Emisja CO2,Gniazdo USB,System Start-Stop,Filtr cząstek stałych,Uszkodzony,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Pierwszy właściciel,Dach panoramiczny,Kamera cofania,Asystent parkowania,Czujnik martwego pola,Szyberdach,Klimatyzacja czterostrefowa,Łopatki zmiany biegów,VAT marża,Gwarancja dealerska (w cenie),Asystent pasa ruchu,Regulowane zawieszenie,Radio niefabryczne,Tempomat aktywny,Tuning,Podgrzewane tylne siedzenia,lub do (przebieg km),Ogrzewanie postojowe,Tuner TV,Okres gwarancji producenta,Miesięczna rata,Opłata początkowa,Liczba pozostałych rat,Homologacja ciężarowa,Kierownica po prawej (Anglik),Wartość wykupu,Matowy,VIN,Zarejestrowany jako zabytek,
306,14900,"18:41, 6 stycznia 2021",6080452938,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2006,225 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,Niemcy,,Tak,Używane,True,True,True,True,,True,True,,True,,True,,True,True,True,True,True,,,,,,True,,True,True,True,True,True,,True,True,True,True,,True,True,4,,,,,,,True,,,,,,,,,,True,True,,,True,,1.6,,True,,,,,Tak,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
307,26600,"18:39, 6 stycznia 2021",6080899963,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2009,373 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,,,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,5,,,,,,,,True,True,True,True,,,True,True,,True,True,,,,,2.0 TDI,149 g/km,,,,,,Tak,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
308,99800,"18:32, 6 stycznia 2021",6080826788,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,178 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Sedan,5,Szary,Tak,Tak,Polska,29/02/2016,,Używane,True,True,True,True,True,True,True,,True,True,,,True,,True,True,,True,True,,,True,True,True,,True,True,True,,True,True,,True,True,,True,True,4,Tak,,,,Tak,True,True,True,True,True,True,True,,,True,True,,True,,,,,2.0 TDI Sport S tronic,107 g/km,True,True,,,WWW1234,Tak,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,
309,19999,"18:32, 6 stycznia 2021",6078550726,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2005,250 100 km,1 900 cm3,Diesel,105 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,Niemcy,07/12/2005,Tak,Używane,True,True,True,True,True,,True,True,True,,,,,True,,True,,,,,,True,True,,,,True,,,,True,True,True,True,,True,,5,Tak,,,,Tak,,,,,True,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
310,44900,"18:30, 6 stycznia 2021",6080899909,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2013,207 000 km,1 968 cm3,Diesel,120 KM,Manualna,Na przednie koła,Sedan,5,Biały,Tak,,,,,Używane,True,True,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,,,True,True,,,True,True,5,,,,,,,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,2.0 TDI,123 g/km,True,True,Tak,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,46900,"18:30, 6 stycznia 2021",6074717800,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2015,217 127 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Biały,,,,,,Używane,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,,True,True,,,,True,True,True,True,True,True,True,,True,True,True,True,,True,True,5,,,,,,,True,True,True,True,,True,,True,True,,,True,,True,,,2.0 TDI Design,,,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
312,19999,"18:29, 6 stycznia 2021",6080793132,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2007,325 311 km,1 968 cm3,Diesel,170 KM,Manualna,4x4 (stały),Kombi,5,Czarny,Tak,,,,Tak,Używane,True,True,True,True,,True,,True,,True,True,,True,True,True,True,True,,,,,,True,,True,True,True,True,True,,,True,,True,,True,True,5,Tak,,,,Tak,,True,,,,True,,,,,,,True,,,,,B7 (2004-2007),162 g/km,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
313,53900,"18:28, 6 stycznia 2021",6080899915,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2015,189 000 km,1 968 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,Tak,Belgia,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,5,,,,,Tak,,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,2.0 TDI ultra,109 g/km,True,True,Tak,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
314,64999,"18:26, 6 stycznia 2021",6080732255,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2015,55 000 km,2 000 cm3,Benzyna,225 KM,Automatyczna,Na przednie koła,Sedan,5,Czarny,Tak,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,4,Tak,,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,,,True,,,,,Tak,,,True,,True,True,,,Tak,,,True,,,,,,,,,,,,,,,,,,
315,49900,"18:26, 6 stycznia 2021",6078961670,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2013,225 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,4x4 (stały),Kombi,5,Inny kolor,Tak,,,,Tak,Używane,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,,True,True,,,,True,True,,True,True,True,True,,True,True,True,,True,True,True,5,Tak,,Tak,,Tak,True,True,True,True,True,,,,True,True,,,True,,True,,True,2.0 TDI Quattro S tronic,,,True,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
316,38500,"18:23, 6 stycznia 2021",6080899759,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,266 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,,,Niemcy,11/12/2012,,Używane,True,True,True,True,,,,,,True,,,True,True,True,True,True,,True,,,True,,,,,,True,True,,,True,True,,True,,True,5,,,,,,,,True,True,,,,,,,,,True,,,,,,,,True,Tak,,DW6HF40,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,39900,"18:20, 6 stycznia 2021",6081099777,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2014,270 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,Tak,,,,Używane,True,True,True,,True,True,True,,,,True,,,True,True,True,True,True,True,,,,True,,,True,True,True,True,True,True,True,True,,True,,,5,,,,,Tak,,True,True,True,True,,True,,True,,,,True,,True,,True,2.0 TDI,124 g/km,,True,,,,Tak,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
318,8700,"18:19, 6 stycznia 2021",6081100290,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2001,171 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Sedan,5,Szary,Tak,,Niemcy,04/05/2001,,Używane,True,True,True,True,,,,True,,,,,,True,True,True,,,,,,,True,,True,True,True,True,True,,True,,,,,True,,5,,,,,Tak,True,True,,,True,,,,True,,,,True,,True,,,Avant 2.0,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
319,10999,"18:18, 6 stycznia 2021",6080899730,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2002,208 000 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Kombi,5,Szary,Tak,Tak,Niemcy,,,Używane,True,True,True,True,,,,,,,True,,,True,True,True,,,True,,,,True,,,True,True,True,,,True,True,,,True,True,,5,,,,,,,,,True,,,,,,,True,,True,,,,,Avant 1.8T,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
320,8700,"18:19, 6 stycznia 2021",6081100290,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2001,171 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Sedan,5,Szary,Tak,,Niemcy,04/05/2001,,Używane,True,True,True,True,,,,True,,,,,,True,True,True,,,,,,,True,,True,True,True,True,True,,True,,,,,True,,5,,,,,Tak,True,True,,,True,,,,True,,,,True,,True,,,Avant 2.0,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
321,10999,"18:18, 6 stycznia 2021",6080899730,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2002,208 000 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Kombi,5,Szary,Tak,Tak,Niemcy,,,Używane,True,True,True,True,,,,,,,True,,,True,True,True,,,True,,,,True,,,True,True,True,,,True,True,,,True,True,,5,,,,,,,,,True,,,,,,,True,,True,,,,,Avant 1.8T,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
322,11800,"18:16, 6 stycznia 2021",6075873439,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2004,229 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,Niemcy,,Tak,Używane,True,True,True,True,,,True,True,,,True,,,True,True,True,True,,,,,,True,,,True,True,,True,,True,True,True,,,True,,5,Tak,,,,Tak,,True,,True,,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,
323,64700,"18:15, 6 stycznia 2021",6080013111,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,194 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Biały,,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,,True,,True,,,True,True,True,True,,True,,True,True,True,,True,5,Tak,,,,Tak,,True,True,True,True,,True,True,,True,True,,True,,True,,,2.0 TDI clean diesel,119 g/km,,True,Tak,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
324,18500,"18:15, 6 stycznia 2021",6081100243,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2005,346 000 km,1 781 cm3,Benzyna+LPG,163 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,,02/06/2005,Tak,Używane,True,True,True,True,,,True,True,,,True,,,,True,True,,,,,,,,,True,True,True,,True,,True,,,True,,True,,5,,,,,,,,,True,,,,,,,,,True,,,True,,Avant 1.8T,,True,,,,BS73564,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
325,31800,"18:13, 6 stycznia 2021",6079572382,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2009,201 720 km,2 698 cm3,Diesel,190 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,Niemcy,,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,5,Tak,,,,Tak,True,True,True,,True,True,True,,True,True,True,,True,,True,,,2.7 TDI,164 g/km,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,29900,"18:10, 6 stycznia 2021",6081100205,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,240 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Sedan,5,Czarny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,4,,,,,Tak,True,True,True,True,True,,True,True,True,,,True,True,,True,,True,2.0 TDI,144 g/km,True,,,,,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
327,14800,"18:10, 6 stycznia 2021",6080792738,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2006,334 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,,Szary,,,,,,Używane,True,True,True,True,,,,True,,True,True,,True,True,True,True,True,,,,,,True,,,True,True,True,True,,True,True,,True,True,True,True,5,,,,,,,,True,,True,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,32900,"18:09, 6 stycznia 2021",6080792700,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2011,259 568 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,,,,,Używane,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,5,,,,,,True,True,True,,True,,,,True,,,True,True,,True,True,,,124 g/km,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,29900,"18:06, 6 stycznia 2021",6077772268,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2017,52 400 km,1 986 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Sedan,,Szary,,,,,,Używane,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,,,,,True,True,True,True,True,,True,,True,True,,True,True,,True,,,,,True,True,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,12900,"18:02, 6 stycznia 2021",6080269442,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2003,236 000 km,1 984 cm3,Benzyna,130 KM,Manualna,,Sedan,,Srebrny,,,,,Tak,Używane,True,True,True,True,,,,True,,,,True,,True,,True,,,,,,,,,,True,True,True,,,,True,True,,,,,4,,,,,Tak,,,,,,,,,,,,,True,,,,,2.0,,,,,,,,,,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,
331,8300,"18:01, 6 stycznia 2021",6065349986,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2002,255 000 km,2 500 cm3,Diesel,155 KM,Manualna,,Kombi,5,Srebrny,Tak,,Belgia,,,Używane,True,True,True,True,,,,True,True,,True,,True,True,True,True,True,,,,,,True,,True,True,True,True,True,,True,True,True,,True,True,True,5,,,,,,,,,,,,,,,,,,True,,True,,True,,,True,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
332,16500,"18:00, 6 stycznia 2021",6080730649,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2007,275 200 km,1 896 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,,,08/05/2007,,Używane,True,True,True,True,,,,True,,True,,,True,True,True,True,,,,,,,,,,True,True,True,True,True,True,,True,,,,True,5,Tak,,,,,,True,True,True,True,,,True,,,True,,,,True,,,Avant 1.9 TDI,157 g/km,,,,,CBR7VA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,18900,"17:56, 6 stycznia 2021",6074930207,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2006,202 500 km,1 595 cm3,Benzyna+LPG,102 KM,Manualna,Na przednie koła,Kombi,,Inny kolor,,,,,Tak,Używane,True,True,True,True,,,,True,,,,True,True,True,True,True,True,,True,,,,True,True,True,True,True,True,True,,True,True,,,True,True,,5,,,,,,,True,,,,,,,True,,,,True,,,True,,Avant 1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16900,"17:56, 6 stycznia 2021",6079280589,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2005,187 000 km,1 600 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Sedan,5,Niebieski,Tak,,Niemcy,07/11/2005,Tak,Używane,True,True,True,True,,,,,True,True,,,,True,True,True,True,,True,,,,,,,True,True,True,True,,True,True,True,,True,,True,4,,,,,Tak,,,,,True,,,,,,,,True,,,,,,,,,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
335,48700,"17:55, 6 stycznia 2021",6079183342,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2015,183 000 km,2 000 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,Belgia,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,,Tak,,,Tak,,True,True,True,True,,True,,,True,True,,True,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,33700,"17:54, 6 stycznia 2021",6080730279,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2010,201 912 km,1 984 cm3,Benzyna,180 KM,Manualna,,Kombi,5,Biały,,,,,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,5,Tak,,Tak,,Tak,,True,,True,True,True,True,,True,True,,,True,,True,,,2.0 TFSI Limited Edition,,,,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
337,46900,"17:48, 6 stycznia 2021",6081100010,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,210 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,,,Tak,Używane,True,True,True,True,True,True,,True,True,,True,True,,True,True,True,,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,,,,,Tak,True,True,True,True,True,,True,,,True,,,True,,True,,True,2.0 TDI,124 g/km,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,11900,"17:47, 6 stycznia 2021",6079976312,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2004,277 000 km,1 896 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,,Belgia,,,Używane,True,True,True,True,,,,True,True,,True,,,True,True,True,True,,,True,,,True,,,True,True,,True,,True,True,True,,True,True,,5,,,,,Tak,,True,,,,,,,,,True,,True,,True,,True,Avant 1.9 TDI,157 g/km,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
339,62900,"17:44, 6 stycznia 2021",6079126896,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,175 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,,,Tak,Używane,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,5,,,,,Tak,,True,True,True,True,,True,True,,,True,True,True,,True,,True,,,True,True,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
340,59900,"17:43, 6 stycznia 2021",6081099918,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,155 000 km,1 984 cm3,Benzyna,225 KM,Automatyczna,4x4 (stały),Sedan,5,Szary,Tak,,Kanada,,,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,,,,,Tak,,True,True,True,True,True,True,True,True,,True,,True,,True,,True,Avant 2.0 TFSI quattro S tronic,157 g/km,True,True,,,,,,,True,,True,True,,True,Tak,,True,,,,,,,,,,,,,,,,,,,
341,34900,"17:40, 6 stycznia 2021",6080888973,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,177 144 km,2 967 cm3,Diesel,240 KM,Manualna,4x4 (stały),Sedan,5,Niebieski,,,Niemcy,,,Używane,True,True,True,True,,,,,True,True,,True,True,True,True,True,True,,True,True,,,,True,True,True,,True,True,,True,True,True,True,,True,True,4,,,,,,,True,True,True,True,True,,True,,True,,True,True,,True,,,3.0 TDI Quattro,183 g/km,,,Tak,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,47900,"17:39, 6 stycznia 2021",6081099867,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2014,180 000 km,2 000 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,Tak,,,Tak,Używane,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,,Tak,,Tak,,True,True,True,True,,True,True,True,True,,True,True,,True,,True,,,True,True,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
343,144900,"17:34, 6 stycznia 2021",6067803986,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,83 754 km,2 967 cm3,Diesel,272 KM,Automatyczna,4x4 (stały),Sedan,5,Niebieski,Tak,,Niemcy,05/05/2016,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,True,True,,,,True,True,True,True,True,True,True,,True,True,True,True,,,True,4,Tak,Tak,Tak,,Tak,True,True,True,True,True,,True,,,True,True,,True,,True,,,,,True,True,,,,,Tak,,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,
344,32500,"17:31, 6 stycznia 2021",6080116889,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2010,164 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,Kombi,5,Szary,Tak,,Czechy,,,Używane,True,True,True,,,,True,True,,True,,True,,True,True,True,True,,True,,,,True,True,,True,True,True,True,,True,True,True,True,True,True,True,5,Tak,,,,,,,,True,True,True,,,,True,True,,True,,True,,,Avant 2.0 TDI DPF multitronic,,,,Tak,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
345,8900,"17:30, 6 stycznia 2021",6080899390,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2003,320 000 km,1 984 cm3,Benzyna,150 KM,Manualna,,Kombi,5,Inny kolor,,,,04/07/2003,,Używane,True,True,True,,,,,,,,,,,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,5,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,CT3894K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,167800,"17:30, 6 stycznia 2021",6071595324,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,8 km,1 968 cm3,Diesel,163 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,Tak,,Polska,,Tak,Nowe,True,True,True,True,,,True,True,True,True,True,,True,,True,True,True,True,True,,,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,5,,Tak,,,,True,True,True,True,True,,True,,,True,,,True,,True,,,35 TDI S tronic,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,23900,"17:28, 6 stycznia 2021",6076569264,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2007,150 000 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Kabriolet,4,Niebieski,Tak,,Szwajcaria,18/09/2007,Tak,Używane,True,True,True,True,True,,True,True,True,True,,,,True,True,True,,,True,,,,True,,,True,True,True,True,,True,True,True,True,,True,True,2,,,,,Tak,,,,True,True,,True,,True,,True,,True,,True,,True,Cabriolet 1.8T,,,,,,DGL 48662,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,57900,"17:25, 6 stycznia 2021",6081099547,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,72 000 km,1 968 cm3,Diesel,190 KM,Manualna,Na przednie koła,Sedan,5,Inny kolor,,Tak,Austria,07/07/2016,,Używane,True,True,True,True,True,,,,,True,,,,,True,True,,,,,,,,,,True,,True,True,,,True,,True,,True,True,5,,,,,,True,True,,,True,,,,,True,,,True,,,,,2.0 TDI,109 g/km,True,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,30900,"17:23, 6 stycznia 2021",6075266541,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2010,240 904 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Kombi,5,Niebieski,Tak,Tak,,,Tak,Używane,True,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,2,,,,,Tak,,,True,True,,True,True,,True,,True,True,True,,True,,,,,,,Tak,,,Tak,,,,,,,,,,,,,,,,True,240 904 km,,,,,,,,,,,,,
350,39900,"17:22, 6 stycznia 2021",6080899290,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,293 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,Tak,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,,True,,,True,,,True,True,True,True,,True,True,True,True,True,True,True,5,,,,,Tak,,,True,True,True,,True,,True,,True,,True,,True,,,2.0 TDI Quattro Line S tronic,144 g/km,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
351,48500,"17:22, 6 stycznia 2021",6081099679,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2013,262 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Na przednie koła,Kombi,5,Biały,Tak,,Niemcy,14/11/2013,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,,,,,,True,True,True,True,True,,True,,True,True,,,True,,True,,,Avant 2.0 TDI DPF multitronic,129 g/km,True,True,Tak,,,Tak,Tak,True,,,,True,,,,,True,,,True,,,,,,,,,,,,,,,,
