,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Hak,Komputer pokładowy,Podgrzewane przednie siedzenia,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektryczne szyby tylne,Isofix,Kurtyny powietrzne,Poduszki boczne tylne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Podgrzewane lusterka boczne,Relingi dachowe,Emisja CO2,Pierwszy właściciel,Bezwypadkowy,Gniazdo AUX,Ogranicznik prędkości,Poduszki boczne przednie,Światła LED,Bluetooth,Czujniki parkowania przednie,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Czujniki parkowania tylne,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tempomat,Kraj pochodzenia,Klimatyzacja manualna,VAT marża,Możliwość finansowania,Serwisowany w ASO,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Tapicerka skórzana,Światła Xenonowe,Akryl (niemetalizowany),Odtwarzacz DVD,Radio niefabryczne,Tapicerka welurowa,VIN,Perłowy,Kamera cofania,Leasing,Dach panoramiczny,HUD (wyświetlacz przezierny),Asystent parkowania,Regulowane zawieszenie,Szyberdach,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,Podgrzewana przednia szyba,Podgrzewane tylne siedzenia,Tempomat aktywny,Faktura VAT,Uszkodzony,Łopatki zmiany biegów,Gwarancja dealerska (w cenie),Tuning,Okres gwarancji producenta,Klimatyzacja czterostrefowa,lub do (przebieg km),Miesięczna rata,Filtr cząstek stałych,Tuner TV,Ogrzewanie postojowe,Homologacja ciężarowa,Matowy,Zarejestrowany jako zabytek,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Warranty if agreed with the buyer,
30,22500,"15:49, 7 lutego 2021",6081467221,Osoby prywatnej,Osobowe,Renault,Grand Espace,2.0 dCi FAP,,2009,233 000 km,1 995 cm3,Diesel,173 KM,Automatyczna,Na przednie koła,Minivan,5,5,Czarny,,,,,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,,,,True,True,True,True,,,True,True,True,217 g/km,,,,True,,,True,True,,,True,,True,True,,True,,True,,,,,,,True,,True,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,21500,"15:49, 7 lutego 2021",6082097852,Osoby prywatnej,Osobowe,Renault,Laguna,2.0 16V Turbo,III (2007-),2008,207 698 km,1 998 cm3,Benzyna,170 KM,Automatyczna,Na przednie koła,Kombi,5,,Szary,Tak,,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,Tak,True,True,True,,True,,,True,,,True,True,,True,True,True,Holandia,,,,Tak,True,,,,True,,,,,,Tak,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
32,28500,"15:49, 7 lutego 2021",6079275559,Osoby prywatnej,Osobowe,Renault,Captur,,,2013,193 000 km,1 461 cm3,Diesel,90 KM,Manualna,,SUV,5,5,Szary,Tak,,,Tak,Używane,True,True,True,True,True,,True,,,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,,,,Tak,,,True,True,,,,,,,True,,True,,,True,,True,,Tak,Tak,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,13407,"15:47, 7 lutego 2021",6080762415,Firmy,Osobowe,Renault,Clio,,IV (2012-2018),2011,150 000 km,1 500 cm3,Diesel,95 KM,Manualna,Na przednie koła,Auta małe,5,5,Srebrny,Tak,,,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,,True,True,,True,True,True,True,,True,True,True,True,,,,,True,,,,True,,True,,True,,,,,,True,True,Francja,True,,,Tak,True,,,,,,,,True,,,,,,,,,,,,,,,True,Tak,,,,,,,,,,,,,,,,,,,,
34,11900,"15:47, 7 lutego 2021",6082097631,Osoby prywatnej,Osobowe,Renault,Laguna,II 2.0 Confort Expression,II (2001-2007),2006,138 682 km,1 998 cm3,Benzyna,135 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,28/04/2006,,Tak,Używane,True,True,True,True,,,True,,,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,,True,True,,,,Tak,True,,True,,,,,True,True,,,,,,,,Niemcy,,,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,41500,"15:47, 7 lutego 2021",6081719112,Firmy,Osobowe,Renault,Clio,0.9 Energy TCe Life,IV (2012-2018),2019,8 700 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,Tak,,,,Używane,True,True,True,True,,,,True,,,,,True,,,,True,,,,True,True,True,,,,,,,105 g/km,,,True,,,,True,,True,,,True,True,,,,True,True,,,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,51000,"15:45, 7 lutego 2021",6081291403,Firmy,Osobowe,Renault,Captur,,,2018,16 776 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,SUV,5,5,Zielony,Tak,28/09/2018,WH79605,Tak,Używane,True,,,True,True,,,True,,True,,True,True,,,True,True,,,True,True,,True,True,,True,,,,,,Tak,,,True,,True,,True,,,True,True,True,,,True,True,Polska,True,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,304 PLN,,,,,,,,,,,,
37,14900,"15:44, 7 lutego 2021",6080491064,Osoby prywatnej,Osobowe,Renault,Megane,1.5 dCi Zen,IV (2016-),2016,110 000 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Biały,,15/05/2016,AA12312,,Używane,True,True,True,True,True,,,,,,True,True,True,,True,True,,True,,,True,,True,True,,True,,,,95 g/km,,,,,,,True,,,True,,,,True,,,,,Francja,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
38,77900,"15:43, 7 lutego 2021",6078954179,Firmy,Osobowe,Renault,Kadjar,1.2 Energy TCe Intens,,2018,36 954 km,1 197 cm3,Benzyna,130 KM,Automatyczna,,SUV,5,5,Inny kolor,,,,,Używane,True,True,True,True,True,,,,,,True,True,True,True,,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,61900,"15:41, 7 lutego 2021",6075969931,Firmy,Osobowe,Renault,Clio,1.0 TCe Zen,V (2019-),2020,1 km,999 cm3,Benzyna+LPG,100 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,,,,Używane,True,True,True,True,True,,,True,,True,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,,100 g/km,,Tak,True,True,True,True,True,,True,,True,True,True,True,,True,True,True,Polska,True,,Tak,,,,,,,,,,True,,,,,,,True,,,,True,,,,,Tak,,,24 miesięcy,,,,,,,,,,,,,,,,,
40,47355,"15:40, 7 lutego 2021",6077708321,Firmy,Osobowe,Renault,Megane,1.2 Energy TCe Zen,IV (2016-),2017,100 256 km,1 197 cm3,Benzyna,130 KM,Manualna,,Kombi,5,5,Niebieski,,,KT 2578E,Tak,Używane,True,True,True,True,,,,,,,True,True,True,True,,,,,,True,True,True,True,True,,,True,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
41,15999,"15:40, 7 lutego 2021",6080592332,Osoby prywatnej,Osobowe,Renault,Laguna,2.0 DCi Expression,III (2007-),2008,263 000 km,1 995 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kombi,5,,Czarny,,,,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,,Tak,Tak,,True,True,,True,,,True,,,True,True,,,True,True,,,,Tak,,,,,,True,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
42,8500,"15:39, 7 lutego 2021",6081375963,Osoby prywatnej,Osobowe,Renault,Laguna,,II (2001-2007),2007,299 500 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,,,Tak,Używane,True,True,True,True,,,,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,,True,True,,True,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,Tak,,,,,,,,,,,
43,27500,"15:38, 7 lutego 2021",6082097798,Osoby prywatnej,Osobowe,Renault,Clio,1.2 16V 75,IV (2012-2018),2014,42 000 km,1 149 cm3,Benzyna,74 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,,,,Tak,Używane,True,True,True,True,,,,True,,,,,True,,,,True,True,True,True,True,True,True,,,,True,,,127 g/km,Tak,Tak,,True,True,,True,,True,,True,,,True,,,True,True,Niemcy,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
44,23600,"15:38, 7 lutego 2021",6081631577,Firmy,Osobowe,Renault,Scenic,ENERGY dCi 110,III (2009-2013),2012,135 000 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,100 g/km,Tak,,True,,True,,True,,True,True,True,True,,True,True,,,True,Francja,,Tak,Tak,Tak,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,59900,"15:38, 7 lutego 2021",6069426814,Firmy,Osobowe,Renault,Captur,,,2019,12 000 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,SUV,5,5,Biały,Tak,12/12/2019,,Tak,Używane,True,True,,,,,,True,,True,,,True,,,True,True,,,True,True,True,True,True,,True,True,True,True,,Tak,Tak,True,,True,True,True,True,True,,,True,True,True,,True,True,True,Polska,,Tak,,Tak,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,68900,"15:37, 7 lutego 2021",6080469494,Firmy,Osobowe,Renault,Megane,,IV (2016-),2019,17 800 km,1 332 cm3,Benzyna,140 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,,WN2218M,,Używane,True,True,True,,,,,True,,True,True,True,True,,True,True,True,True,,,True,,True,True,True,True,,True,,,Tak,Tak,,,True,,True,True,,True,,,True,True,,True,,True,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
47,60900,"15:35, 7 lutego 2021",6081631125,Firmy,Osobowe,Renault,Captur,,II (2019-),2019,28 750 km,1 333 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kompakt,5,5,Złoty,Tak,21/05/2019,,Tak,Używane,True,True,True,True,,,,True,,True,,True,True,,True,,True,,,,True,,,True,True,True,True,True,,,Tak,,,,True,True,True,,True,,,,True,,,,,True,Polska,,Tak,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,28900,"15:35, 7 lutego 2021",6078843947,Osoby prywatnej,Osobowe,Renault,Megane,,III (2008-2016),2013,82 000 km,1 200 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,14/12/2013,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,,Tak,True,,,True,True,True,,,True,True,True,True,,True,True,True,Niemcy,,Tak,Tak,Tak,,,True,,,,,,,,Tak,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,
49,25800,"15:33, 7 lutego 2021",6079185968,Firmy,Osobowe,Renault,Fluence,,,2012,122 000 km,1 600 cm3,Benzyna,112 KM,Manualna,Na przednie koła,Sedan,4,5,Czarny,Tak,,,,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,Tak,Tak,True,True,True,,True,,True,True,True,,True,True,,,,True,Inny,,Tak,Tak,Tak,,,True,True,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7900,"15:33, 7 lutego 2021",6081718466,Firmy,Osobowe,Renault,Twingo,1.2 16V Dynamique,II (2007-2014),2008,154 000 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta małe,3,4,Złoty,Tak,,,,Używane,True,True,True,True,True,,,True,,,True,True,True,True,,,True,True,,True,True,True,True,,,True,,,,135 g/km,,Tak,,,True,,,,,,,,,,,True,,,Niemcy,True,Tak,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,4700,"15:32, 7 lutego 2021",6081375662,Firmy,Osobowe,Renault,Thalia,,,2003,168 000 km,1 390 cm3,Benzyna+LPG,75 KM,Manualna,Na przednie koła,Sedan,4,5,Inny kolor,,,,Tak,Używane,,True,True,True,,,,,,True,,True,True,,,,,,,,True,True,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,Polska,,Tak,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,43900,"15:31, 7 lutego 2021",6081631142,Firmy,Osobowe,Renault,Megane,1.5 dCi Zen,IV (2016-),2017,58 543 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,28/06/2017,,Tak,Używane,True,True,True,True,True,,,True,,True,,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,,,Tak,Tak,True,,,True,True,True,True,True,,True,True,,,,True,True,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,6 miesięcy,,,,,,,,,,,,,,,,,
53,12800,"15:31, 7 lutego 2021",6081718360,Firmy,Osobowe,Renault,Modus,Grand 1.6 16V Dynamique,,2009,86 000 km,1 598 cm3,Benzyna,112 KM,Automatyczna,Na przednie koła,Auta miejskie,5,5,Niebieski,Tak,23/09/2009,,,Używane,True,True,True,True,,,,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,,True,,,True,,179 g/km,,,,,True,,,,,,,,True,,,True,,True,,True,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,17500,"15:30, 7 lutego 2021",6077768942,Osoby prywatnej,Osobowe,Renault,Grand Scenic,Gr 1.9 dCi Privilege,III (2009-2013),2009,231 000 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,Tak,07/08/2009,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,159 g/km,,Tak,True,,True,,True,True,True,True,True,,True,True,True,True,True,True,,,Tak,,,,True,,True,True,,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,
55,2700,"15:29, 7 lutego 2021",6082097494,Osoby prywatnej,Osobowe,Renault,Twingo,1.2 Authentique,I (1993-2007),2004,203 262 km,1 149 cm3,Benzyna,58 KM,Manualna,,Auta małe,3,,Czerwony,,26/02/2004,PWA5AJ4,Tak,Używane,,True,True,,,,,,,,,,True,,,,,,,,,True,True,,,,,,,138 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,15900,"15:29, 7 lutego 2021",6081466591,Firmy,Osobowe,Renault,Laguna,2.0 DCi Privilege,III (2007-),2008,211 000 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,28/08/2008,,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,Tak,,True,True,,True,True,,True,,,True,,,,,True,Francja,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 miesięcy,,,,,,Tak,,,,,,,,,,,
57,23900,"15:28, 7 lutego 2021",6081829250,Firmy,Osobowe,Renault,Megane,Grandtour dCi 130 FAP,III (2008-2016),2011,180 123 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,135 g/km,Tak,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,Tak,Tak,Tak,True,True,True,,,,True,,True,,Tak,,Tak,,,,,,,,,,,,,,,3 miesięcy,,,,,,,,,,,,,,,,,
58,70500,"15:27, 7 lutego 2021",6077508174,Firmy,Osobowe,Renault,Megane,1.5 Blue dCi Business,IV (2016-),2020,5 964 km,1 461 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,09/07/2020,,Tak,Używane,True,True,True,True,,,,True,,,,True,True,,True,True,True,,,,True,True,True,,True,,True,,True,,Tak,,True,True,,,True,,True,True,True,True,True,,,,True,True,,,,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
59,33333,"15:26, 7 lutego 2021",6078953081,Firmy,Osobowe,Renault,Clio,,IV (2012-2018),2017,165 000 km,1 197 cm3,Benzyna,118 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Niebieski,Tak,24/11/2017,ZS587HR,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,,,Tak,Tak,True,True,True,True,True,,True,,True,True,,,,True,True,True,Polska,True,Tak,Tak,Tak,,,,,,,,,True,,,,Tak,,,,,,,,,True,,,,,,3 miesięcy,,,,,,,,,,,,,,,,,
60,22450,"15:23, 7 lutego 2021",6081718011,Osoby prywatnej,Osobowe,Renault,Laguna,2.0 dCi Bose Edition,III (2007-),2011,213 000 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Złoty,,30/01/2012,RPR26685,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,136 g/km,,,True,True,,,True,True,True,True,True,,True,True,,,True,,Polska,,,,,True,,True,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,28700,"15:23, 7 lutego 2021",6080106483,Firmy,Osobowe,Renault,Scenic,1.2 TCe Energy Bose Edition,III (2009-2013),2013,103 000 km,1 197 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,Tak,,GSTXXXXXX,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,140 g/km,Tak,Tak,,True,True,True,True,True,True,True,True,,True,True,,,True,True,,,Tak,Tak,Tak,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,48900,"15:22, 7 lutego 2021",6081630545,Firmy,Osobowe,Renault,Megane,1.5 dCi Zen,IV (2016-),2018,159 400 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,11/07/2018,WF7226R,Tak,Używane,True,True,True,,,True,,True,,True,True,True,True,,,True,True,True,,,True,,True,,,True,,True,,,Tak,,,,True,,True,,,,,,,,,,,True,Polska,True,,Tak,Tak,,,,,,Tak,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
63,69500,"15:21, 7 lutego 2021",6081716715,Firmy,Osobowe,Renault,Kadjar,1.5 dCi Energy Limited,,2018,66 000 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,SUV,5,5,Bordowy,Tak,19/07/2018,DSW87070,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,99 g/km,Tak,Tak,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,Polska,,,Tak,Tak,True,,True,,True,,True,,,,Tak,True,Tak,True,,True,,,True,True,True,,,,Tak,,,,,,,,,,,,,,,,,,,,
64,37950,"15:21, 7 lutego 2021",6082097604,Firmy,Osobowe,Renault,Koleos,2.0 dCi 4x4 Bose Edition,,2013,91 000 km,1 995 cm3,Diesel,150 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Inny kolor,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,166 g/km,Tak,Tak,True,True,True,,True,True,True,,True,,True,True,,True,True,True,,,,Tak,Tak,,True,True,True,True,,,,,,,True,,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
65,63837,"15:20, 7 lutego 2021",6081717497,Firmy,Osobowe,Renault,Kadjar,1.5 dCi Energy Adventure EDC,,2017,127 000 km,1 461 cm3,Diesel,110 KM,Automatyczna,Na przednie koła,SUV,5,5,Niebieski,Tak,14/02/2017,RZE93621,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,99 g/km,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,Tak,True,,True,,,,,,,,,,,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,
66,16900,"15:20, 7 lutego 2021",6081828987,Firmy,Osobowe,Renault,Clio,dCi 75,IV (2012-2018),2013,178 000 km,1 461 cm3,Diesel,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Srebrny,,15/03/2013,FRANCJA,,Używane,True,True,True,True,,,,True,,,True,True,True,,,,True,True,True,True,True,True,True,,,True,,,,95 g/km,,,True,,True,True,True,,,,True,,True,True,,,True,True,,True,Tak,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,20295,"15:16, 7 lutego 2021",6080591722,Firmy,Osobowe,Renault,Megane,1.5 dCi Premiere Edition,III (2008-2016),2012,284 700 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Sedan,5,5,Biały,Tak,,,,Używane,True,True,True,True,,,,True,,,,True,True,,,True,,,,True,True,,True,,,,,,,95 g/km,,,,,,,,True,,True,,True,True,True,,,,True,Francja,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
68,25900,"15:15, 7 lutego 2021",6082097531,Firmy,Osobowe,Renault,Koleos,,,2011,183 000 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,SUV,5,5,Szary,Tak,03/02/2011,,,Używane,True,True,True,True,,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,Tak,,,True,,,,,,True,,True,True,,True,,True,Belgia,,Tak,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,68900,"15:14, 7 lutego 2021",6082097500,Osoby prywatnej,Osobowe,Renault,Scenic,1.6 dCi Bose EDC,IV (2013-),2016,90 500 km,1 598 cm3,Diesel,160 KM,Automatyczna,Na przednie koła,Minivan,5,5,Złoty,Tak,04/04/2017,WD2932J,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,118 g/km,Tak,Tak,,,,,,,,True,,,,,,,,,Polska,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,30/03/2022,,120 000 km,,Tak,,,,,,,,,,,
70,18900,"15:14, 7 lutego 2021",6079835986,Firmy,Osobowe,Renault,Koleos,2.0 dCi 4x4 Dynamique,,2009,260 000 km,1 995 cm3,Diesel,150 KM,Manualna,4x4 (dołączany ręcznie),SUV,5,5,Inny kolor,,07/08/2009,,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,Tak,Tak,True,,True,,True,True,,True,True,,True,,,True,,True,Niemcy,,Tak,Tak,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,64900,"15:13, 7 lutego 2021",6081289698,Firmy,Osobowe,Renault,Talisman,,,2017,134 584 km,1 598 cm3,Diesel,160 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,07/06/2017,WF3188T,Tak,Używane,True,True,True,True,,True,,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,Tak,Tak,,,True,True,True,True,True,True,,True,True,True,,,True,True,Polska,,,Tak,Tak,,,,,,,True,,,,,True,Tak,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,
72,4900,"15:13, 7 lutego 2021",6081717516,Firmy,Osobowe,Renault,Scenic,1.9 dCi Exception,II (2003-2009),2004,290 179 km,1 870 cm3,Diesel,120 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,29/10/2004,CN723YT,,Używane,True,True,True,True,,True,,,,True,True,True,True,True,,True,,,,,True,True,True,True,,,True,,,,,Tak,,,,,,,,,,,,,,,True,,Włochy,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,15000,"15:13, 7 lutego 2021",6081465896,Firmy,Osobowe,Renault,Clio,,III (2005-2012),2009,95 866 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,17/11/2009,,Tak,Używane,True,,,True,,,,True,,,,,True,,,,True,,,True,True,,True,True,,,,,True,,,Tak,,,True,,,,,,,,,,,True,,,Polska,True,,Tak,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,89 PLN,,,,,,,,,,,,
74,4800,"15:13, 7 lutego 2021",6079855512,Firmy,Osobowe,Renault,Scenic,,I (1997-2003),2002,162 000 km,1 598 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Minivan,5,5,Złoty,Tak,,,Tak,Używane,True,True,True,True,True,,,,,,True,True,True,True,,,,,True,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,Francja,True,Tak,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
75,49999,"15:11, 7 lutego 2021",6080452267,Firmy,Osobowe,Renault,Captur,0.9 Energy TCe Zen EU6,I (2013-2019),2017,35 900 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,14/02/2018,XXXXXX,Tak,Używane,True,True,True,True,True,,,True,,True,,True,True,,,True,True,,,True,True,True,True,True,,True,,True,,113 g/km,Tak,,True,True,True,True,True,,True,,True,True,True,True,,,True,True,Polska,True,Tak,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2023,,80 000 km,,,,,,,,,,,,,
