,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Pierwszy właściciel,Serwisowany w ASO,Stan,ABS,Poduszka powietrzna kierowcy,Bluetooth,Klimatyzacja automatyczna,Tempomat,Centralny zamek,Wspomaganie kierownicy,Czujnik deszczu,System Start-Stop,Immobilizer,Alarm,Elektrochromatyczne lusterko wsteczne,Światła LED,VAT marża,Gwarancja dealerska (w cenie),Elektryczne szyby przednie,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo SD,Kurtyny powietrzne,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła do jazdy dziennej,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Relingi dachowe,Wielofunkcyjna kierownica,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Gniazdo AUX,Isofix,Komputer pokładowy,Ogranicznik prędkości,Poduszki boczne przednie,Światła Xenonowe,Tapicerka welurowa,Filtr cząstek stałych,Bezwypadkowy,Asystent parkowania,Klimatyzacja czterostrefowa,Poduszki boczne tylne,Elektrycznie ustawiane fotele,Kamera cofania,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Światła przeciwmgielne,Odtwarzacz DVD,Podgrzewane tylne siedzenia,Szyberdach,Tapicerka skórzana,Elektrochromatyczne lusterka boczne,Hak,Tempomat aktywny,Podgrzewana przednia szyba,Łopatki zmiany biegów,Zmieniarka CD,Klimatyzacja manualna,Leasing,Asystent pasa ruchu,Czujnik martwego pola,Dach panoramiczny,Perłowy,Kierownica po prawej (Anglik),Ogrzewanie postojowe,Uszkodzony,Okres gwarancji producenta,lub do (przebieg km),Regulowane zawieszenie,Akryl (niemetalizowany),HUD (wyświetlacz przezierny),Tuner TV,Radio niefabryczne,Opłata początkowa,Miesięczna rata,Liczba pozostałych rat,Wartość wykupu,Tuning,VIN,Matowy,Homologacja ciężarowa,Zarejestrowany jako zabytek
2628,22900,"19:01, 5 lutego 2021",6082030314,Firmy,Osobowe,Audi,A4,Avant 1.8T Multitronic,B7 (2004-2007),2006,224 000 km,1 781 cm3,Benzyna,163 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Szary,Tak,Tak,,Niemcy,03/08/2006,,,,Tak,Używane,True,True,True,True,True,True,True,,,True,,,,Tak,,True,,,,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,,,,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,45999,"18:59, 5 lutego 2021",6081641198,Osoby prywatnej,Osobowe,Audi,A3,,8V (2012-),2013,111 538 km,1 600 cm3,Diesel,105 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,,,,,,,,,Używane,True,True,True,,,True,True,True,True,True,True,True,,,,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,,True,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2630,15999,"18:59, 5 lutego 2021",6082030238,Osoby prywatnej,Osobowe,Audi,A4,,B7 (2004-2007),2006,271 700 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Tak,Tak,,Niemcy,01/12/2006,SRCAU04,Tak,,,Używane,True,True,,True,True,True,True,True,,True,,True,,Tak,,True,,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,True,,True,,,,Tak,,,,,,True,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,5800,"18:58, 5 lutego 2021",6082030162,Osoby prywatnej,Osobowe,Audi,A3,,8L (1996-2003),2002,175 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,,Kompakt,5,5,Srebrny,Tak,,,,,,,,,Używane,True,True,,True,,True,True,,,True,,,,Tak,,True,,True,,,,,,,True,True,,,,,,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,56900,"18:57, 5 lutego 2021",6081641115,Osoby prywatnej,Osobowe,Audi,A4,2.0 TFSI Multitronic,B8 (2007-2015),2015,138 000 km,1 984 cm3,Benzyna,224 KM,Automatyczna,Na przednie koła,140 g/km,Kombi,5,5,Czarny,,,,,,,,,,Używane,True,True,True,,True,True,True,True,True,True,,True,True,,,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,,,True,,,True,True,True,True,True,,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2633,21000,"18:57, 5 lutego 2021",6080781550,Osoby prywatnej,Osobowe,Audi,A3,,8P (2003-2012),2007,170 355 km,1 896 cm3,Diesel,105 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Czarny,Tak,,,,,,Tak,,Tak,Używane,True,True,,True,True,True,True,,,True,True,True,,Tak,,True,,True,,True,,True,True,True,True,True,True,,True,,,True,,True,,True,True,,,True,True,,True,,True,,Tak,,,True,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,21900,"18:56, 5 lutego 2021",6081792393,Osoby prywatnej,Osobowe,Audi,A3,,8P (2003-2012),2009,218 000 km,1 390 cm3,Benzyna,125 KM,Manualna,Na przednie koła,122 g/km,Kompakt,5,5,Czarny,,,,Niemcy,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,,,True,True,True,,Tak,,True,,True,,True,True,,True,True,True,True,True,True,True,,True,True,,,True,True,True,,True,True,True,,True,,True,,Tak,,,True,,,,,True,,,,,True,True,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2635,69800,"18:56, 5 lutego 2021",6069116122,Firmy,Osobowe,Audi,A3,1.0 TFSI S tronic,8V (2012-),2016,33 600 km,999 cm3,Benzyna,115 KM,Automatyczna,Na przednie koła,103 g/km,Kompakt,4,5,Czarny,,Tak,Tak,Polska,25/10/2016,,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,,True,,,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,,,True,True,,,Tak,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,66900,"18:56, 5 lutego 2021",6079864460,Osoby prywatnej,Osobowe,Audi,A5,3.0 TDI Multitronic,8T (2007-2016),2012,128 440 km,2 967 cm3,Diesel,204 KM,Automatyczna,Na przednie koła,129 g/km,Sedan,5,5,Szary,Tak,Tak,,Francja,,,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,,True,,True,True,True,True,True,,True,True,,Tak,,True,,True,True,,True,True,True,True,,,,True,,,True,,,,,,,,Tak,,,,,128 440 km,True,,,True,,,,,,Tak,,,,
2637,11999,"18:56, 5 lutego 2021",6079611236,Osoby prywatnej,Osobowe,Audi,A6,,C5 (1997-2004),2001,252 000 km,2 393 cm3,Benzyna,170 KM,Manualna,Na przednie koła,,Sedan,4,5,Inny kolor,Tak,,,Niemcy,,,,,Tak,Używane,True,True,,True,,True,True,,,True,,,,,,True,,True,,True,True,,,True,True,True,True,,True,,True,,True,,,True,True,,,True,True,,True,,True,,Tak,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638,362830,"18:56, 5 lutego 2021",6081241098,Firmy,Osobowe,Audi,RS Q3,2.5 TFSI Sportback quattro S tronic,,2021,5 km,2 480 cm3,Benzyna,400 KM,Automatyczna,4x4 (dołączany automatycznie),201 g/km,SUV,5,5,Czarny,Tak,,,,,,,,,Nowe,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,,Tak,,,True,True,True,True,,True,,,True,True,True,,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,
2639,75000,"18:55, 5 lutego 2021",6077765720,Osoby prywatnej,Osobowe,Audi,A7,,C7 (2011-2018),2013,247 000 km,2 967 cm3,Diesel,245 KM,Automatyczna,4x4 (stały),,Sedan,,,Czarny,,,,Belgia,,,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,20900,"18:55, 5 lutego 2021",6080411053,Firmy,Osobowe,Audi,A4,Avant 1.8T,B7 (2004-2007),2005,265 000 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,,Sedan,5,5,Złoty,Tak,,,Szwecja,21/12/2005,HJH289,,,,Używane,True,True,,True,,True,True,True,,True,True,,,Tak,,True,,,,,,,,True,True,True,True,,,,True,,True,,,True,,,,True,,True,,,True,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2641,158489,"18:55, 5 lutego 2021",6081241060,Firmy,Osobowe,Audi,Q3,35 TFSI mHEV S tronic,,2021,5 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,134 g/km,SUV,5,5,Biały,,,Tak,,,,,,,Nowe,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,,,,,,,True,True,True,True,,,True,True,True,,True,True,,True,,True,,,,,,,Tak,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2642,47900,"18:55, 5 lutego 2021",6081973708,Firmy,Osobowe,Audi,A4,,B8 (2007-2015),2013,179 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,,,Sedan,4,5,Szary,Tak,Tak,,,,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,Tak,,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,,,,,True,True,,True,,True,True,,True,True,,,,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2643,19600,"18:55, 5 lutego 2021",6080898443,Osoby prywatnej,Osobowe,Audi,A3,2.0 TDI Attraction,8P (2003-2012),2008,240 500 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,,Sedan,5,5,Czarny,Tak,Tak,,Dania,,ZP58658,,,,Używane,True,True,,,True,True,True,,,True,True,True,,,,True,,,,True,,,,True,True,True,True,,True,,True,True,True,,,True,True,,,,True,,True,,True,,Tak,,,True,,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,27900,"18:55, 5 lutego 2021",6078455801,Firmy,Osobowe,Audi,A6,2.0 TDI,C6 (2004-2011),2009,303 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Tak,,,Szwecja,01/04/2009,,,,,Używane,True,True,,True,True,True,True,True,,True,True,,True,Tak,,True,,True,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2645,26990,"18:55, 5 lutego 2021",6078916671,Osoby prywatnej,Osobowe,Audi,A4,2.0 TDI,B8 (2007-2015),2009,236 100 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,,Kombi,4,5,Srebrny,Tak,,,,,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,,,True,,,True,True,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2646,12999,"18:54, 5 lutego 2021",6080340431,Osoby prywatnej,Osobowe,Audi,A6,,C5 (1997-2004),2001,186 000 km,1 781 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,Sedan,4,5,Czarny,Tak,Tak,,Niemcy,,,,,Tak,Używane,True,True,,True,,True,True,,,True,,,,Tak,,True,,True,,True,True,,,True,True,True,True,True,True,,True,,True,,,True,True,,,True,True,,True,,,,Tak,,,True,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,39500,"18:51, 5 lutego 2021",6081569291,Osoby prywatnej,Osobowe,Audi,A4,2.7 TDI Multitronic,B8 (2007-2015),2008,243 000 km,2 698 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,,Sedan,5,5,Srebrny,Tak,,,Niemcy,25/02/2008,POS75566,Tak,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,True,True,True,True,True,,,Tak,,,True,True,True,True,True,True,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2648,44800,"18:50, 5 lutego 2021",6082029966,Firmy,Osobowe,Audi,A4,,B8 (2007-2015),2013,290 222 km,1 968 cm3,Diesel,136 KM,Manualna,,,Sedan,4,,Złoty,,,,,,,,,,Używane,True,True,True,,True,True,True,True,,True,True,True,True,,,True,,True,,True,True,,True,True,True,True,True,,True,,True,,,,True,True,True,True,,True,True,,,True,True,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,94500,"18:49, 5 lutego 2021",6080897996,Osoby prywatnej,Osobowe,Audi,A6,Avant 2.0 TDI quattro S tronic,C7 (2011-2018),2016,168 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,4x4 (stały),136 g/km,Kombi,5,5,Srebrny,Tak,,,,,SI78918,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,,,Tak,,True,,True,True,True,,True,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,20000,"18:49, 5 lutego 2021",6071335896,Osoby prywatnej,Osobowe,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2004,385 000 km,2 967 cm3,Diesel,224 KM,Automatyczna,4x4 (stały),,Sedan,4,5,Niebieski,Tak,,,Holandia,16/08/2004,,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,,,True,True,,,,True,True,True,,True,True,,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,,,True,True,True,True,,,Tak,,,True,,,True,,True,True,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2651,29500,"18:48, 5 lutego 2021",6081640857,Firmy,Osobowe,Audi,A4,Avant 1.8T Quattro,B7 (2004-2007),2005,207 000 km,1 781 cm3,Benzyna+LPG,163 KM,Manualna,4x4 (stały),,Kombi,5,5,Srebrny,Tak,Tak,,Niemcy,,,Tak,Tak,,Używane,True,True,,True,,True,True,True,,True,True,,,,,True,,,,True,,True,,True,True,True,,,True,,True,,,True,,True,True,,,True,True,,True,,,,Tak,,,,,,,,True,,,True,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2652,43000,"18:47, 5 lutego 2021",6081640692,Osoby prywatnej,Osobowe,Audi,A4,,B7 (2004-2007),2007,98 400 km,2 995 cm3,Benzyna,272 KM,Automatyczna,4x4 (stały),190 g/km,Kabriolet,4,5,Szary,Tak,,,Stany Zjednoczone,01/01/2007,,Tak,,,Używane,True,True,,True,,True,True,True,,True,True,,,,,True,,True,,,,,,True,True,True,True,,,,True,,True,,True,True,True,,,,,,,True,,,Tak,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,30500,"18:47, 5 lutego 2021",6082023116,Osoby prywatnej,Osobowe,Audi,A4,,,2008,263 000 km,2 967 cm3,Diesel,240 KM,Manualna,4x4 (stały),,Kombi,5,5,Srebrny,,Tak,,,,CTU 40P8,Tak,,,Używane,True,True,True,True,True,True,True,True,,True,True,,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,,True,,True,True,True,True,,True,True,True,True,True,,Tak,,,True,,,True,True,True,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,Tak,,,,
2654,59999,"18:46, 5 lutego 2021",6075136609,Osoby prywatnej,Osobowe,Audi,S4,3.0 TFSI Quattro,B8 (2007-2015),2011,149 400 km,2 995 cm3,Benzyna,333 KM,Manualna,4x4 (stały),225 g/km,Sedan,4,5,Czarny,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2655,79999,"18:43, 5 lutego 2021",6078602394,Firmy,Osobowe,Audi,A4,,B9 (2015-),2016,176 500 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Szary,Tak,Tak,Tak,Niemcy,05/10/2016,,,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,,,True,,True,,,Tak,True,,True,,,,,,,,,,,,,,,,,,,,
2656,79999,"18:43, 5 lutego 2021",6078602394,Firmy,Osobowe,Audi,A4,,B9 (2015-),2016,176 500 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Szary,Tak,Tak,Tak,Niemcy,05/10/2016,,,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,,,True,,True,,,Tak,True,,True,,,,,,,,,,,,,,,,,,,,
2657,69600,"18:42, 5 lutego 2021",6072564303,Osoby prywatnej,Osobowe,Audi,A3,,8V (2012-),2015,184 000 km,1 968 cm3,Diesel,184 KM,Automatyczna,4x4 (stały),,Kompakt,5,5,Czarny,,,,,,,Tak,,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,,Tak,True,,True,,,True,True,True,True,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,8900,"18:42, 5 lutego 2021",6082029516,Osoby prywatnej,Osobowe,Audi,A4,2.0,B6 (2000-2004),2002,300 143 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,149 g/km,Sedan,4,5,Niebieski,Tak,,,Niemcy,07/01/2002,,,,Tak,Używane,True,True,,True,,True,True,,,True,True,,,Tak,,True,,,,True,True,,,True,True,True,True,,True,,True,,,,,True,True,,,,True,,True,,,,Tak,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,71500,"18:42, 5 lutego 2021",6081640578,Firmy,Osobowe,Audi,A4,Avant 2.0 TDI,B9 (2015-),2017,126 000 km,1 968 cm3,Diesel,122 KM,Manualna,Na przednie koła,108 g/km,Kombi,5,5,Czarny,,,Tak,Niemcy,,WU6564L,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,,,,,,,,,,True,,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,11 600 PLN,"1 809,12 PLN",33,700 PLN,,,,,
2660,113559,"18:41, 5 lutego 2021",6081240938,Firmy,Osobowe,Audi,A3,30 TFSI Sportback S tronic,8Y (2020 - ),2021,5 km,999 cm3,Benzyna,110 KM,Automatyczna,Na przednie koła,99 g/km,Sedan,5,5,Biały,,,Tak,,,,,,,Nowe,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,,True,,,,True,True,True,True,True,True,True,True,,,True,True,True,True,,True,True,,,,,,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,
2661,5900,"18:39, 5 lutego 2021",6078686064,Osoby prywatnej,Osobowe,Audi,A6,2.4,C5 (1997-2004),2000,252 000 km,2 393 cm3,Benzyna,177 KM,Manualna,Na przednie koła,,Sedan,4,5,Niebieski,Tak,,,Niemcy,,,,,Tak,Używane,True,True,,True,True,True,True,,,True,True,,,Tak,,True,,True,,,True,True,,True,True,True,True,,True,,True,,True,,,True,True,,,,True,,True,,,,Tak,,,,True,,True,,True,,,,True,,True,,True,,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2662,16800,"18:39, 5 lutego 2021",6082029544,Osoby prywatnej,Osobowe,Audi,A3,1.6 Ambition,8P (2003-2012),2005,213 857 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,,,,Niemcy,27/10/2005,,,,Tak,Używane,True,True,,True,,True,True,,,True,True,True,,,,True,,True,,True,True,,,True,True,True,,True,True,,True,,,True,,True,,,,True,True,,,,True,,Tak,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,28000,"18:38, 5 lutego 2021",6056113440,Firmy,Osobowe,Audi,A3,1.4 TFSI Ambition,8P (2003-2012),2009,172 300 km,1 390 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,Kompakt,3,5,Biały,,Tak,,Niemcy,01/04/2009,,,Tak,Tak,Używane,True,True,,True,True,True,True,True,,True,True,,,Tak,,True,,,,True,,,,True,True,True,True,,True,,,,,,True,True,True,True,True,,True,,True,,True,,Tak,True,,,,,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2664,63990,"18:37, 5 lutego 2021",6081338568,Firmy,Osobowe,Audi,A4,2.0 TDI Design,B9 (2015-),2016,138 103 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,104 g/km,Kombi,5,5,Inny kolor,,,,Belgia,,XX,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,True,,,,True,,True,True,True,True,True,True,True,,True,,True,,,True,True,True,,,True,True,,True,True,,,Tak,,,True,,,True,,,True,,,,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,
2665,129000,"18:36, 5 lutego 2021",6082029292,Osoby prywatnej,Osobowe,Audi,A8,,D4 (2010-),2014,170 000 km,,Benzyna,,,,,Sedan,,,Czarny,,,Tak,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,48900,"18:36, 5 lutego 2021",6079611179,Osoby prywatnej,Osobowe,Audi,A4,2.0 TDI,B8 (2007-2015),2012,125 411 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,124 g/km,Kombi,5,5,Srebrny,Tak,Tak,,Niemcy,24/02/2012,,,,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,,True,True,True,Tak,Tak,,,True,True,,True,True,True,,,,,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,
2667,97500,"18:35, 5 lutego 2021",6077405774,Firmy,Osobowe,Audi,A4,2.0 TDI Quattro,B9 (2015-),2017,110 100 km,1 968 cm3,Diesel,190 KM,Automatyczna,4x4 (dołączany automatycznie),116 g/km,Kombi,5,5,Srebrny,Tak,Tak,Tak,Szwecja,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,,,Tak,,,,,,,,True,,,,,,True,,,True,,,Tak,,,,,,True,,,,,,,,,,,,,,,,,
2668,59000,"18:35, 5 lutego 2021",6082029295,Firmy,Osobowe,Audi,A3,,8V (2012-),2014,73 400 km,1 400 cm3,Benzyna,123 KM,Automatyczna,Na przednie koła,,Sedan,5,5,Szary,Tak,Tak,Tak,Niemcy,,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,True,Tak,,,True,,,,,,True,,True,True,,True,True,,,,,,True,True,True,,,True,True,True,True,,,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,69900,"18:35, 5 lutego 2021",6081640235,Osoby prywatnej,Osobowe,Audi,A3,,8V (2012-),2016,60 000 km,1 395 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,Sedan,5,5,Szary,Tak,,,,,,Tak,,Tak,Używane,True,True,True,,,True,True,True,True,True,True,,True,,,True,,True,True,,,True,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,,True,True,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,65400,"18:35, 5 lutego 2021",6081338500,Osoby prywatnej,Osobowe,Audi,Q5,2.0 TFSI Quattro Tiptronic,8R (2008-2016),2014,192 000 km,1 984 cm3,Benzyna,224 KM,Automatyczna,4x4 (stały),184 g/km,SUV,5,5,Niebieski,Tak,,,,,,Tak,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,True,True,True,True,,True,True,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2671,17900,"18:34, 5 lutego 2021",6080431095,Firmy,Osobowe,Audi,A3,,8P (2003-2012),2004,277 300 km,1 896 cm3,Diesel,106 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Tak,Tak,,Niemcy,,,,Tak,Tak,Używane,True,True,,True,,True,True,True,,True,True,True,,Tak,,True,,True,,True,True,,,True,True,True,True,True,True,,True,True,,,,,True,,,True,True,,True,,True,,Tak,,,True,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2672,28900,"18:34, 5 lutego 2021",6080690332,Osoby prywatnej,Osobowe,Audi,A4,Avant 2.0 TDI DPF,B8 (2007-2015),2009,212 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,144 g/km,Kombi,5,5,Srebrny,,,,Polska,02/10/2009,,,,,Używane,True,True,True,True,True,True,True,,True,True,True,,,,,True,,True,True,,True,,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,,True,,True,,True,,,,,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,338510,"18:34, 5 lutego 2021",6081240872,Firmy,Osobowe,Audi,RS Q3,2.5 TFSI Sportback quattro S tronic,,2021,5 km,2 480 cm3,Benzyna,400 KM,Automatyczna,4x4 (stały),201 g/km,SUV,5,5,Zielony,,Tak,Tak,,,,,,,Nowe,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,,,,Tak,,,True,True,True,True,,True,,,True,True,,,,,True,,,Tak,,,True,,,,,,,,Tak,,,,,,,,,,,,
