,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,VAT marża,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,ESP (stabilizacja toru jazdy),Hak,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła do jazdy dziennej,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Podgrzewana przednia szyba,Poduszki boczne przednie,System Start-Stop,Tempomat,Możliwość finansowania,Faktura VAT,Leasing,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Elektrochromatyczne lusterko wsteczne,Czujniki parkowania przednie,Podgrzewane przednie siedzenia,Czujniki parkowania tylne,Gniazdo USB,Klimatyzacja manualna,Filtr cząstek stałych,Tapicerka welurowa,Światła LED,Dach panoramiczny,Relingi dachowe,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Łopatki zmiany biegów,Asystent pasa ruchu,Czujnik martwego pola,Światła Xenonowe,Tempomat aktywny,Perłowy,Tuning,Tapicerka skórzana,Regulowane zawieszenie,Tuner TV,Uszkodzony,Okres gwarancji producenta,lub do (przebieg km),Podgrzewane tylne siedzenia,HUD (wyświetlacz przezierny),Klimatyzacja czterostrefowa,Zmieniarka CD,Szyberdach,Ogrzewanie postojowe,Radio niefabryczne,Gwarancja dealerska (w cenie),VIN,Akryl (niemetalizowany),Miesięczna rata,Matowy,Homologacja ciężarowa,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik)
320,57900,"18:32, 5 lutego 2021",6080455096,Firmy,Osobowe,Ford,Mondeo,,Mk5 (2014-),2016,92 730 km,2 000 cm3,Diesel,150 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Tak,,Tak,Tak,Tak,Używane,True,True,,,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,,,True,,True,True,True,,,Tak,,Polska,20/07/2016,,Tak,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,54999,"18:31, 5 lutego 2021",6082029115,Firmy,Osobowe,Ford,Galaxy,2.0 TDCi Titanium MPS6,Mk2 (2006-2015),2014,136 800 km,1 997 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,159 g/km,Minivan,5,7,Srebrny,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,,Niemcy,,,,True,True,True,True,True,,Tak,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,9700,"18:31, 5 lutego 2021",6082006415,Osoby prywatnej,Osobowe,Ford,Focus,1.6 Ambiente,Mk2 (2004-2011),2005,185 360 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,159 g/km,Kompakt,5,5,Srebrny,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,,True,True,,,,,True,True,,True,True,True,True,True,,,,True,,,,,,,True,True,True,,,True,,,True,,True,True,,,,,,Niemcy,31/10/2005,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,32500,"18:31, 5 lutego 2021",6081640102,Firmy,Osobowe,Ford,Focus,1.5 TDCi Titanium ECOnetic ASS,Mk3 (2010-),2016,155 000 km,1 498 cm3,Diesel,105 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,,,True,,,,,,,,True,True,True,True,,,,,True,,True,,,,True,True,True,True,True,True,,,,True,,True,True,True,True,,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,15400,"18:31, 5 lutego 2021",6077460688,Firmy,Osobowe,Ford,Focus,1.6 Ambiente,Mk2 (2004-2011),2008,170 000 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,159 g/km,Kompakt,5,5,Srebrny,Tak,Tak,Tak,Tak,,Używane,True,True,True,True,True,,True,,,,,True,,,,True,True,True,True,,,True,True,,,,True,,,True,True,True,True,,True,True,,,,,,,,Tak,,,Niemcy,,,Tak,True,,,,,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,17900,"18:31, 5 lutego 2021",6080559922,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk4 (2007-2014),2007,179 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,156 g/km,Kombi,5,5,Szary,,,,Tak,Tak,Używane,True,True,True,True,True,,True,,,True,,,,,True,True,True,True,,,,True,,,,,,,True,True,True,True,,,True,,,True,,,,,,Tak,,,Niemcy,23/07/2007,KR5SL88,Tak,,,,,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,55500,"18:29, 5 lutego 2021",6082023476,Osoby prywatnej,Osobowe,Ford,Focus,2.3 EcoBoost ST-2,Mk4 (2018-),2019,13 000 km,2 261 cm3,Benzyna,280 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,,,,,,Używane,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,,True,True,,True,True,,,,,Niemcy,,,,,,,True,True,,,,True,,,True,,,True,True,,True,,,True,True,,Tak,,,,,,,,,,,,,,,,,,,,
327,39900,"18:28, 5 lutego 2021",6079012670,Firmy,Osobowe,Ford,Focus,1.5 TDCi Gold X,Mk3 (2010-),2015,117 775 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,105 g/km,Kombi,5,5,Fioletowy,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,,,True,,True,,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,Tak,,,,,,Tak,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,31990,"18:25, 5 lutego 2021",6081240680,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi,Mk4 (2007-2014),2012,163 000 km,1 997 cm3,Diesel,163 KM,Manualna,Na przednie koła,129 g/km,Kombi,5,5,Srebrny,Tak,,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,,,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,True,,,,Niemcy,,,,,True,True,True,True,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,42700,"18:23, 5 lutego 2021",6078390357,Osoby prywatnej,Osobowe,Ford,EcoSport,1.0 EcoBoost GPF ST-Line Black ASS,,2016,107 347 km,998 cm3,Benzyna,125 KM,Manualna,Na przednie koła,119 g/km,SUV,5,5,Czarny,Tak,,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,,,,,Niemcy,,,,True,,True,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,9750,"18:22, 5 lutego 2021",6081349069,Osoby prywatnej,Osobowe,Ford,Focus,1.6 Ti-VCT Ghia,Mk2 (2004-2011),2005,226 000 km,1 596 cm3,Benzyna,115 KM,Manualna,,,Kompakt,5,5,Niebieski,Tak,,,Tak,Tak,Używane,True,True,True,True,,,True,,,,,,True,,True,True,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,True,True,,,,,,,,,Tak,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
331,18900,"18:22, 5 lutego 2021",6081338351,Osoby prywatnej,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2010,244 000 km,1 753 cm3,Diesel,125 KM,Manualna,Na przednie koła,,Sedan,5,5,Srebrny,Tak,,,,Tak,Używane,True,True,True,True,True,,True,,True,True,,True,,,True,True,True,True,True,,,,True,True,True,,,,True,True,True,True,,True,True,,,True,,True,True,,,,,,Polska,21/12/2010,LU 413JS,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,35900,"18:21, 5 lutego 2021",6081601390,Osoby prywatnej,Osobowe,Ford,Grand C-MAX,,,2014,140 000 km,1 560 cm3,Diesel,116 KM,Manualna,Na przednie koła,,Minivan,5,5,Inny kolor,,,,Tak,,Używane,True,True,True,True,True,True,True,True,True,,,,,,True,True,True,True,,,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,True,,True,,True,True,,,,,25/03/2014,SCI 8916C,Tak,,,True,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,14400,"18:21, 5 lutego 2021",6079529018,Firmy,Osobowe,Ford,Fiesta,1.25 Gold X,Mk7 (2008-),2009,98 000 km,1 242 cm3,Benzyna,75 KM,Manualna,Na przednie koła,142 g/km,Auta miejskie,3,5,Czarny,Tak,Tak,,,Tak,Używane,True,True,True,True,True,,True,,,,,,,,True,True,True,True,True,,,,,,True,,,,True,True,True,True,True,True,,,,,,,,,,,,,Niemcy,03/07/2009,,Tak,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,29900,"18:21, 5 lutego 2021",6080985938,Firmy,Osobowe,Ford,Focus,,,2014,98 000 km,998 cm3,Benzyna,101 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,,,,,Tak,Używane,True,True,True,True,,,,,,,,,,,True,True,True,True,,,,,,,,,,,,True,True,True,,,,,,True,,,,,,Tak,Tak,Tak,Polska,31/07/2014,SB0740V,Tak,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,26900,"18:18, 5 lutego 2021",6081303541,Firmy,Osobowe,Ford,Focus,1.6 Edition Start,Mk3 (2010-),2015,221 000 km,1 596 cm3,Benzyna,105 KM,Manualna,Na przednie koła,139 g/km,Kompakt,4,5,Niebieski,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,,,,True,,True,,,True,True,True,True,True,,,,,,True,,,True,,,,,,Polska,,,Tak,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,4900,"18:16, 5 lutego 2021",6082026605,Osoby prywatnej,Osobowe,Ford,Mondeo,,Mk3 (2000-2006),2001,187 600 km,1 998 cm3,Benzyna,145 KM,Automatyczna,Na przednie koła,,Sedan,5,5,Srebrny,Tak,,,Tak,,Używane,True,True,True,True,,,True,,True,,,True,True,,True,True,,True,True,,True,,True,,,,True,True,True,True,True,True,,,True,,,True,,,True,,True,Tak,,,Niemcy,,,,True,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
337,36900,"18:16, 5 lutego 2021",6082028767,Firmy,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2014,172 561 km,1 600 cm3,Benzyna,160 KM,Manualna,Na przednie koła,,Sedan,5,5,Brązowy,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,True,Tak,,,Holandia,29/08/2014,,,True,True,True,True,True,,,,True,,,,True,,,,True,,,,,,,,,,,,,True,True,,,,,,,,,,,,,
338,37900,"18:16, 5 lutego 2021",6076325557,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk5 (2014-),2016,209 000 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,109 g/km,Kombi,5,5,Srebrny,Tak,Tak,,,Tak,Używane,True,True,True,True,,,True,,True,,,,,,True,True,True,True,,,,True,True,True,True,,,,True,True,True,True,,True,,,,True,,,True,,,,,,Polska,,,Tak,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,28799,"18:14, 5 lutego 2021",6079552285,Firmy,Osobowe,Ford,Focus,1.6 Titanium,Mk3 (2010-),2011,92 000 km,1 596 cm3,Benzyna,125 KM,Manualna,Na przednie koła,139 g/km,Kompakt,5,5,Niebieski,Tak,Tak,Tak,,,Używane,True,True,True,True,,,True,,True,True,,,,,,True,True,True,,,,True,True,True,,,,,,True,True,True,True,,True,True,,True,True,,,,,,,,Belgia,30/06/2011,,Tak,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,15499,"18:14, 5 lutego 2021",6082028735,Firmy,Osobowe,Ford,Fiesta,1.25,Mk7 (2008-),2009,178 000 km,1 242 cm3,Benzyna,60 KM,Manualna,Na przednie koła,127 g/km,Auta miejskie,3,5,Zielony,Tak,Tak,Tak,,,Używane,True,True,True,True,,,True,,,True,,True,,,True,True,True,True,True,,,True,,,,,,True,True,True,,True,True,True,,,,True,,,True,,True,Tak,,,Niemcy,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,7400,"18:14, 5 lutego 2021",6082028716,Osoby prywatnej,Osobowe,Ford,Puma,1.6,,2001,118 000 km,1 596 cm3,Benzyna,103 KM,Manualna,Na przednie koła,,Coupe,3,4,Srebrny,Tak,,,Tak,,Używane,True,True,True,True,,,,,,,,True,,,,,True,True,True,,,True,,,True,,,True,True,True,True,,True,,,True,,True,,True,,,,,,,,,,Tak,,,,,True,True,,,True,,,,,,,,,,Tak,,True,,,,,,,,,,,,True,,,,,,,,,,,
342,8900,"18:14, 5 lutego 2021",6082028712,Firmy,Osobowe,Ford,Fiesta,1.4 Ambiente,Mk6 (2002-2008),2007,192 000 km,1 388 cm3,Benzyna,80 KM,Manualna,Na przednie koła,153 g/km,Auta miejskie,5,5,Srebrny,Tak,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,,True,True,True,True,,True,True,,,True,True,True,,,,,True,,True,,,,True,True,True,True,,,,,,True,,True,True,,,,,,,,,Tak,True,,,,,,,True,,,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
343,22500,"18:13, 5 lutego 2021",6080891228,Osoby prywatnej,Osobowe,Ford,Focus,1.6 TDCi Trend,Mk3 (2010-),2012,185 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,109 g/km,Kombi,4,5,Srebrny,Tak,,,Tak,,Używane,True,True,True,True,True,,,True,,,,,,,True,True,True,True,,,,,,,,,,,True,True,,True,,True,,,,True,,True,True,,,Tak,,,Polska,,,Tak,,,True,,,True,Tak,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,74900,"18:13, 5 lutego 2021",6082028604,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 EcoBoost Start-Stopp Autom,Mk5 (2014-),2018,39 000 km,1 999 cm3,Benzyna,240 KM,Automatyczna,4x4 (dołączany automatycznie),,Kombi,5,,Szary,,,,,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,,,,Tak,True,True,True,True,True,,,,True,,,True,True,,,,,,Tak,,True,,,,,,,,,,,,,12 miesięcy,,,,,,,,,,
345,19500,"18:11, 5 lutego 2021",6081239022,Firmy,Osobowe,Ford,Fiesta,1.5 TDCi ST-Line,Mk7 (2008-),2016,67 000 km,1 498 cm3,Diesel,95 KM,Manualna,Na przednie koła,94 g/km,Kompakt,3,5,Czerwony,,,,,,Używane,True,True,True,True,,,,,,,,,,True,,True,True,True,,,,,,,,,,,,True,True,True,,,,,,,,,,,True,,,,,18/02/2016,FRANCJA,,,,,,,,,True,True,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
346,20900,"18:10, 5 lutego 2021",6080312832,Firmy,Osobowe,Ford,Mondeo,1.8 TDCi Ghia X,Mk4 (2007-2014),2008,181 190 km,1 753 cm3,Diesel,125 KM,Manualna,Na przednie koła,154 g/km,Kombi,5,5,Czarny,Tak,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,Tak,,,Belgia,,,,True,True,,True,True,,,,,,,True,True,,,,,,Tak,,True,,,,,,,,,True,,,,,,,,,,,,,,
347,59999,"18:10, 5 lutego 2021",6081381696,Osoby prywatnej,Osobowe,Ford,Mondeo,1.5 EcoBoost Titanium,Mk5 (2014-),2016,50 000 km,1 499 cm3,Benzyna,160 KM,Automatyczna,Na przednie koła,146 g/km,Sedan,5,5,Biały,,,,,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,Tak,,True,True,True,True,,,,True,,,True,True,,,,,,Tak,,,,,,,,,,,,True,,,,,,,,,,,,,
348,24900,"18:09, 5 lutego 2021",6080991213,Osoby prywatnej,Osobowe,Ford,Fiesta,1.0 EcoBoost Powershift,Mk7 (2008-),2016,145 600 km,998 cm3,Benzyna,101 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Szary,Tak,,,Tak,Tak,Używane,True,True,True,True,True,,True,True,,True,,True,True,True,True,,True,True,True,,True,,True,,,,True,True,,True,True,True,,True,,,,True,,,True,,,Tak,,,Niemcy,,,,True,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,19900,"18:09, 5 lutego 2021",6082028515,Firmy,Osobowe,Ford,Mondeo,,,2008,192 732 km,1 753 cm3,Diesel,125 KM,Manualna,Na przednie koła,154 g/km,Kombi,5,5,Zielony,Tak,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,Tak,,,Belgia,,,,True,True,,True,True,,,,,,,True,True,,,,,,Tak,,True,,,,,,,,,True,,,,,,,,,,,,,,
350,7900,"18:08, 5 lutego 2021",6082028538,Firmy,Osobowe,Ford,Fiesta,1.3 Silver X,Mk6 (2002-2008),2007,162 000 km,1 299 cm3,Benzyna,70 KM,Manualna,Na przednie koła,147 g/km,Auta miejskie,3,5,Zielony,Tak,Tak,,,,Używane,True,True,True,True,,,,,,,,,,,,True,,True,,,,True,,,True,,,,,True,True,True,,,,,,,,,,,,Tak,,,Niemcy,,,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,10900,"18:07, 5 lutego 2021",6081338230,Firmy,Osobowe,Ford,Focus,,Mk2 (2004-2011),2007,199 000 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,,True,,True,,,True,True,True,True,True,,True,,,,,,,True,True,True,True,True,True,,,,,True,,True,True,,,Tak,,,Niemcy,,,,True,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,10500,"18:06, 5 lutego 2021",6082028372,Osoby prywatnej,Osobowe,Ford,Focus,1.8 TDCi Ambiente,Mk2 (2004-2011),2009,214 000 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,140 g/km,Kombi,5,5,Inny kolor,,,,Tak,,Używane,True,True,True,True,,,,,,,,,,,,True,True,True,,,,True,,,,,,,,True,True,True,,,,,,,,True,,,,,,,,20/11/2009,,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,118900,"18:05, 5 lutego 2021",6078372298,Firmy,Osobowe,Ford,Kuga,,II (2012-),2019,10 000 km,1 997 cm3,Diesel,180 KM,Manualna,4x4 (dołączany automatycznie),,SUV,5,5,Biały,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,Tak,,Polska,,,,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
354,73900,"18:05, 5 lutego 2021",6077196705,Firmy,Osobowe,Ford,Fiesta,,Mk8 (2017-),2018,13 000 km,1 500 cm3,Benzyna,200 KM,Manualna,Na przednie koła,,Kompakt,3,5,Niebieski,Tak,Tak,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,,,True,True,True,,True,,,True,True,True,,True,True,True,,,,True,,True,True,True,True,,,,Holandia,,,,True,,,True,True,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,131900,"18:05, 5 lutego 2021",6080648944,Firmy,Osobowe,Ford,S-Max,,II (2015-),2017,40 000 km,2 000 cm3,Diesel,180 KM,Automatyczna,4x4 (dołączany automatycznie),,Kombi,5,7,Niebieski,Tak,Tak,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,,,,True,True,True,,True,True,True,True,True,True,True,True,,True,True,,,,,Szwajcaria,,,,True,True,True,True,True,True,,,True,,,,True,True,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
356,29900,"18:05, 5 lutego 2021",6080247446,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2015,152 000 km,1 600 cm3,Diesel,95 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,,,Tak,,Tak,Używane,True,True,True,True,,,,,,,,True,True,,True,True,True,True,,,,True,True,,,,,,,True,,True,True,,,,,True,,True,True,True,,,Tak,,Polska,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,26937,"18:05, 5 lutego 2021",6080281762,Firmy,Osobowe,Ford,Fiesta,,Mk7 (2008-),2015,142 000 km,1 500 cm3,Diesel,75 KM,Manualna,Na przednie koła,,Kompakt,3,2,Biały,,,,,Tak,Używane,True,True,True,True,True,,True,,,,,,,,,True,True,,,,,True,,,True,,,,True,True,,True,,True,,,,True,,True,,,True,,Tak,,Francja,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,96500,"18:05, 5 lutego 2021",6079485713,Firmy,Osobowe,Ford,Mustang,,,2015,114 000 km,5 000 cm3,Benzyna,421 KM,Manualna,Na tylne koła,,Kompakt,3,4,Czarny,Tak,Tak,,,,Używane,True,True,True,True,,True,,,True,,,True,True,True,True,True,True,True,,,True,True,True,True,,,,True,True,True,,True,True,True,,,True,True,True,,True,True,True,,,,Stany Zjednoczone,,,,True,,True,True,True,True,,,True,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
359,32500,"18:05, 5 lutego 2021",6081099870,Osoby prywatnej,Osobowe,Ford,Escape,1.5 EcoBoost AWD SE,,2017,29 000 km,1 499 cm3,Benzyna,182 KM,Automatyczna,4x4 (dołączany ręcznie),,SUV,5,5,Inny kolor,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
360,56900,"18:05, 5 lutego 2021",6080717393,Firmy,Osobowe,Ford,Fusion,,,2018,12 400 km,1 499 cm3,Benzyna,160 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Czerwony,Tak,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,,,Stany Zjednoczone,,,Tak,True,True,True,True,True,,,True,True,,,True,True,True,True,,,,,,,,,,,,,,,,,,,12 miesięcy,,,,,,,,,,
361,24800,"18:04, 5 lutego 2021",6081240364,Osoby prywatnej,Osobowe,Ford,Focus,1.6 TDCi Titanium,Mk2 (2004-2011),2011,215 870 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,117 g/km,Kompakt,5,5,Brązowy,Tak,,Tak,Tak,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,,Niemcy,01/06/2011,,,True,True,True,True,True,,Tak,True,True,,,True,True,True,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
362,1700,"18:03, 5 lutego 2021",6080445562,Firmy,Osobowe,Ford,Focus,,Mk1 (1998-2004),2002,278 390 km,1 596 cm3,Benzyna,105 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,,,,,Używane,True,True,True,True,,,,,,,,,,,,,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,4700,"18:03, 5 lutego 2021",6080445553,Firmy,Osobowe,Ford,C-MAX,,I (2003-2010),2003,262 700 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,,Minivan,5,5,Czarny,,,,,,Używane,True,True,True,True,,,,,True,,,,,,True,True,True,True,True,,,,,,True,,,,True,True,True,True,,,True,,,True,,True,True,,True,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
364,9900,"18:02, 5 lutego 2021",6081381894,Firmy,Osobowe,Ford,Mondeo,,Mk3 (2000-2006),2005,257 142 km,1 998 cm3,Diesel,130 KM,Manualna,Na przednie koła,,Kombi,5,5,Bordowy,,Tak,,Tak,Tak,Używane,True,True,,,,True,,True,True,True,,True,,,True,True,True,,,,,,,,,,,,True,True,True,True,True,,True,,,,,,True,,True,Tak,,,,01/06/2005,,Tak,True,,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,25900,"18:02, 5 lutego 2021",6081338165,Osoby prywatnej,Osobowe,Ford,Tourneo Connect,1.6 TDCi,II (2013-),2014,124 700 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,130 g/km,Minivan,5,5,Brązowy,Tak,,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,,True,,,,,True,,,,,,,,True,True,,True,True,,,True,True,True,True,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
